time_monotonic_ns,glide_phase,frame_id,control_valid,reason,abort_reason,dx_norm,dy_norm,vx_setpoint_m_s,vx_measured_m_s,vy_setpoint_m_s,vy_measured_m_s,altitude_m,distance_to_target_m,roll_deg,pitch_deg,yaw_deg,throttle_rc
1138822909961939,track,373566,True,,,-0.1859375,-0.26458333333333334,1.3912057057187468,-0.0,-0.6038678220191249,-0.74,3.69,13.333333333333334,0.0,0.7,346.0,1661
1138822929894829,track,373567,True,,,-0.1859375,-0.2625,1.395172954186562,-0.0,-0.5988340678443642,-0.74,3.69,13.333333333333334,0.0,0.7,346.0,1661
1138822949921246,track,373567,True,,,-0.1859375,-0.2625,1.395172954186562,-0.0,-0.5988340678443642,-0.72,3.65,13.333333333333334,0.0,0.7,346.0,1661
1138822969817100,track,373568,True,,,-0.1859375,-0.2604166666666667,1.3991299817794765,-0.0,-0.5937976913059948,-0.72,3.65,13.333333333333334,0.0,0.7,346.0,1661
1138822989894110,track,373569,True,,,-0.1875,-0.25833333333333336,1.401164721169046,-0.0,-0.5887587093756594,-0.72,3.65,13.333333333333334,0.0,0.7,346.0,1661
1138823009871900,track,373569,True,,,-0.1875,-0.25833333333333336,1.401164721169046,-0.0,-0.5887587093756594,-0.72,3.65,13.333333333333334,0.0,0.7,346.0,1661
1138823029862348,track,373570,True,,,-0.1875,-0.25625,1.4050900097832137,-0.0,-0.5837171391090263,-0.72,3.62,12.8,0.0,0.7,346.0,1661
1138823049842759,track,373571,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.7,346.0,1661
1138823069816384,track,373571,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.7,346.0,1661
1138823089841625,track,373572,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.8,346.0,1661
1138823109822794,track,373572,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.8,346.0,1661
1138823129928962,track,373573,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.8,346.0,1661
1138823149870223,track,373573,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.72,3.62,13.333333333333334,0.0,0.8,346.0,1661
1138823169948062,track,373574,True,,,-0.1890625,-0.2520833333333333,1.4109529894700998,-0.0,-0.5736263022073782,-0.73,3.58,13.333333333333334,0.0,0.8,346.0,1662
1138823189859031,track,373575,True,,,-0.1890625,-0.2520833333333333,1.4109529894700998,-0.0,-0.5736263022073782,-0.73,3.58,13.333333333333334,0.0,0.8,346.0,1662
1138823209848677,track,373575,True,,,-0.1890625,-0.2520833333333333,1.4109529894700998,-0.0,-0.5736263022073782,-0.73,3.58,13.333333333333334,0.0,0.8,346.0,1662
1138823229845405,track,373576,True,,,-0.1890625,-0.2520833333333333,1.4109529894700998,-0.0,-0.5736263022073782,-0.73,3.58,12.8,0.0,0.8,346.0,1662
1138823249837334,track,373577,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.73,3.58,12.8,0.0,0.8,346.0,1662
1138823269862986,track,373577,True,,,-0.1890625,-0.25416666666666665,1.4070605453901344,-0.0,-0.5786729976454089,-0.76,3.54,12.8,0.0,0.8,346.0,1662
1138823289957802,track,373578,True,,,-0.1875,-0.25416666666666665,1.4090044189576187,-0.0,-0.5786729976454089,-0.76,3.54,12.8,0.0,0.8,346.0,1662
1138823309846179,track,373578,True,,,-0.1875,-0.25416666666666665,1.4090044189576187,-0.0,-0.5786729976454089,-0.76,3.54,12.8,0.0,0.8,346.0,1662
1138823329852317,track,373579,True,,,-0.1875,-0.25416666666666665,1.409004418957619,-0.0,-0.5786729976454089,-0.76,3.54,13.333333333333334,0.0,0.8,346.0,1662
1138823349822520,track,373580,True,,,-0.1859375,-0.25416666666666665,1.41093783049393,-0.0,-0.5786729976454089,-0.76,3.54,13.333333333333334,0.0,0.8,346.0,1662
1138823369819644,track,373580,True,,,-0.1859375,-0.25416666666666665,1.41093783049393,-0.0,-0.5786729976454089,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823389838432,track,373581,True,,,-0.184375,-0.25416666666666665,1.4128606875328558,-0.0,-0.5786729976454089,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823409851215,track,373581,True,,,-0.184375,-0.25416666666666665,1.4128606875328558,-0.0,-0.5786729976454089,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823429839877,track,373582,True,,,-0.1828125,-0.25416666666666665,1.4147728970290645,-0.0,-0.5786729976454089,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823449852445,track,373583,True,,,-0.1828125,-0.2520833333333333,1.4187088997641848,-0.0,-0.5736263022073782,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823469894118,track,373583,True,,,-0.1828125,-0.2520833333333333,1.4187088997641848,-0.0,-0.5736263022073782,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823489839870,track,373584,True,,,-0.1796875,-0.25,1.4264697052432798,-0.0,-0.5685770701003707,-0.75,3.51,13.333333333333334,0.0,0.8,346.0,1662
1138823509855000,track,373584,True,,,-0.1796875,-0.25,1.4264697052432798,-0.0,-0.5685770701003707,-0.75,3.46,13.333333333333334,0.0,0.8,346.0,1662
1138823529851709,track,373585,True,,,-0.1796875,-0.24791666666666667,1.430405568025575,-0.0,-0.5635253187122894,-0.75,3.46,13.333333333333334,0.0,0.8,346.0,1662
1138823549834474,track,373586,True,,,-0.1765625,-0.24583333333333332,1.4381666790083962,-0.0,-0.5584710655130991,-0.75,3.46,13.333333333333334,0.0,0.8,346.0,1662
1138823569816466,track,373586,True,,,-0.1765625,-0.24583333333333332,1.4381666790083962,-0.0,-0.5584710655130991,-0.75,3.46,13.333333333333334,0.0,0.8,346.0,1662
1138823589827819,track,373587,True,,,-0.175,-0.24375,1.4440151198481102,-0.0,-0.5534143280544165,-0.75,3.46,12.8,0.0,0.8,346.0,1662
1138823609830154,track,373587,True,,,-0.175,-0.24375,1.4440151198481102,-0.0,-0.5534143280544165,-0.75,3.46,12.8,0.0,0.8,346.0,1662
1138823629862841,track,373588,True,,,-0.171875,-0.24166666666666667,1.4517650684639885,-0.0,-0.5483551239690928,-0.75,3.46,13.333333333333334,0.0,0.8,346.0,1662
1138823649872359,track,373589,True,,,-0.1703125,-0.23958333333333334,1.4576132628377942,5.0190664747403755,-0.5432934709707924,-0.74,3.43,12.8,0.0,0.8,346.0,1662
1138823669817408,track,373589,True,,,-0.1703125,-0.23958333333333334,1.4576132628377942,5.0190664747403755,-0.5432934709707924,-0.74,3.43,12.8,0.0,0.8,345.0,1662
1138823689855590,track,373590,True,,,-0.1671875,-0.2375,1.4653511334543095,-2.179655486296391,-0.5382293868535637,-0.74,3.43,13.333333333333334,0.0,0.8,345.0,1662
1138823709820452,track,373590,True,,,-0.1671875,-0.2375,1.4653511334543095,-2.179655486296391,-0.5382293868535637,-0.74,3.43,13.333333333333334,0.0,0.8,345.0,1662
1138823729829336,track,373591,True,,,-0.1640625,-0.2375,1.469095435818724,-1.4167760660926543,-0.5382293868535637,-0.74,3.43,13.333333333333334,0.0,0.8,345.0,1662
1138823749861936,track,373592,True,,,-0.1625,-0.2375,1.4709496520467205,-0.9209044429602253,-0.5382293868535637,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823769821440,track,373592,True,,,-0.1625,-0.2375,1.4709496520467205,-0.9209044429602253,-0.5382293868535637,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823789838141,track,373593,True,,,-0.1609375,-0.2375,1.4727917638329924,-0.5985878879241465,-0.5382293868535637,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823809837070,track,373593,True,,,-0.1609375,-0.2375,1.4727917638329924,-0.5985878879241465,-0.5382293868535637,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823829839472,track,373594,True,,,-0.1578125,-0.24166666666666667,1.468351615895376,-0.38908212715069523,-0.5483551239690928,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823849845070,track,373595,True,,,-0.1546875,-0.24375,1.4678215530899563,-0.2529033826479519,-0.5534143280544165,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823869843619,track,373595,True,,,-0.1546875,-0.24375,1.4678215530899563,-0.2529033826479519,-0.5534143280544165,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823889851999,track,373596,True,,,-0.153125,-0.24791666666666667,1.4613508411214873,-0.16438719872116875,-0.5635253187122894,-0.74,3.39,13.333333333333334,0.0,0.8,345.0,1662
1138823909881837,track,373596,True,,,-0.153125,-0.24791666666666667,1.4613508411214873,-0.16438719872116875,-0.5635253187122894,-0.74,3.36,13.333333333333334,0.0,0.8,345.0,1662
1138823929865028,track,373597,True,,,-0.1515625,-0.25,1.458928286930224,-0.10685167916875969,-0.5685770701003707,-0.74,3.36,13.333333333333334,0.0,0.8,345.0,1662
1138823949866479,track,373598,True,,,-0.1484375,-0.2520833333333333,1.458125996175601,-0.0694535914596938,-0.5736263022073782,-0.74,3.36,12.8,0.0,0.8,345.0,1662
1138823969834657,track,373598,True,,,-0.1484375,-0.2520833333333333,1.458125996175601,-0.0694535914596938,-0.5736263022073782,-0.74,3.36,12.8,0.0,0.8,345.0,1662
1138823989900192,track,373599,True,,,-0.146875,-0.2520833333333333,1.459777003016856,-0.04514483444880098,-0.5736263022073782,-0.74,3.36,12.8,0.0,0.8,345.0,1662
1138824009896349,track,373599,True,,,-0.146875,-0.2520833333333333,1.459777003016856,-0.04514483444880098,-0.5736263022073782,-0.7,3.33,12.8,0.0,0.8,345.0,1661
1138824029880633,track,373600,True,,,-0.1453125,-0.25,1.4656007990689977,-0.029344142391720635,-0.5685770701003707,-0.7,3.33,12.8,0.0,0.8,345.0,1661
1138824049847425,track,373601,True,,,-0.14375,-0.24583333333333332,1.475602588076076,-0.019073692554618413,-0.5584710655130991,-0.7,3.33,13.333333333333334,0.0,0.8,345.0,1661
1138824069834067,track,373601,True,,,-0.14375,-0.24583333333333332,1.475602588076076,-0.019073692554618413,-0.5584710655130991,-0.7,3.33,13.333333333333334,0.0,0.8,345.0,1661
1138824089858576,track,373602,True,,,-0.1421875,-0.24375,1.4814266533259706,-0.01239790016050197,-0.5534143280544165,-0.7,3.33,12.8,0.0,0.8,345.0,1661
1138824109866478,track,373603,True,,,-0.1421875,-0.23958333333333334,1.4897596157507569,-0.00805863510432628,-0.5432934709707924,-0.7,3.33,12.8,0.0,0.8,345.0,1661
1138824129861156,track,373603,True,,,-0.1421875,-0.23958333333333334,1.4897596157507569,-0.00805863510432628,-0.5432934709707924,-0.7,3.33,12.8,0.0,0.8,345.0,1661
1138824149873988,track,373604,True,,,-0.140625,-0.23333333333333334,1.5038833711307162,-0.0052381128178120824,-0.5280939968378298,-0.69,3.29,13.333333333333334,0.0,0.8,345.0,1662
1138824169862280,track,373604,True,,,-0.140625,-0.23333333333333334,1.5038833711307162,-0.0052381128178120824,-0.5280939968378298,-0.69,3.29,13.333333333333334,0.0,0.8,345.0,1662
1138824189867694,track,373605,True,,,-0.1390625,-0.23125,1.5097118726771839,-0.0034047733315778535,-0.523022726925409,-0.69,3.29,12.8,0.0,0.8,345.0,1662
1138824209858697,track,373606,True,,,-0.1390625,-0.22708333333333333,1.5179710394534165,-0.002213102665525605,-0.5128731278469427,-0.69,3.29,12.8,0.0,0.8,344.0,1662
1138824229825523,track,373606,True,,,-0.1390625,-0.22708333333333333,1.5179710394534165,-0.002213102665525605,-0.5128731278469427,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824249835923,track,373607,True,,,-0.1390625,-0.225,1.522084693545474,-0.0014385167325916433,-0.5077948351372785,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824269839403,track,373607,True,,,-0.1390625,-0.225,1.522084693545474,-0.0014385167325916433,-0.5077948351372785,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824289836109,track,373608,True,,,-0.1390625,-0.22291666666666668,1.5261874250079528,-0.0009350358761845682,-0.5027142380806005,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824309829614,track,373609,True,,,-0.1390625,-0.22083333333333333,1.5302790006346956,-0.0006077733195199693,-0.49763135509791895,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824329828095,track,373609,True,,,-0.1390625,-0.22083333333333333,1.5302790006346956,-0.0006077733195199693,-0.49763135509791895,-0.68,3.27,12.8,0.0,0.8,344.0,1662
1138824349836762,track,373610,True,,,-0.1390625,-0.22083333333333333,1.5302790006346954,-0.0003950526576879801,-0.4976313550979189,-0.62,3.26,13.333333333333334,0.0,0.8,344.0,1661
1138824369859118,track,373611,True,,,-0.1390625,-0.22291666666666668,1.5261874250079528,-0.0002567842274971871,-0.5027142380806005,-0.62,3.26,13.333333333333334,0.0,0.8,344.0,1661
1138824389814906,track,373611,True,,,-0.1390625,-0.22291666666666668,1.5261874250079528,-0.0002567842274971871,-0.5027142380806005,-0.62,3.26,13.333333333333334,0.0,0.8,344.0,1661
1138824409891498,track,373612,True,,,-0.1390625,-0.225,1.522084693545474,-0.00016690974787317162,-0.5077948351372785,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824429807527,track,373612,True,,,-0.1390625,-0.225,1.522084693545474,-0.00016690974787317162,-0.5077948351372785,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824449888373,track,373613,True,,,-0.1390625,-0.225,1.522084693545474,-0.00010849133611756156,-0.5077948351372785,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824469872943,track,373613,True,,,-0.1390625,-0.225,1.522084693545474,-0.00010849133611756156,-0.5077948351372785,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824489877263,track,373614,True,,,-0.140625,-0.22708333333333333,1.5162525397255147,-7.051936847641502e-05,-0.5128731278469427,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824510027886,track,373615,True,,,-0.140625,-0.22916666666666666,1.5121400043342195,-4.5837589509669766e-05,-0.5179490978653319,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824529859019,track,373615,True,,,-0.140625,-0.22916666666666666,1.5121400043342195,-4.5837589509669766e-05,-0.5179490978653319,-0.57,3.24,13.333333333333334,0.0,0.8,344.0,1661
1138824549866767,track,373616,True,,,-0.1421875,-0.23125,1.5063080712626657,-2.979443318128535e-05,-0.5230227269254091,-0.55,3.2,13.333333333333334,0.0,0.8,344.0,1660
1138824569862466,track,373617,True,,,-0.1421875,-0.23125,1.5063080712626655,-1.9366381567835478e-05,-0.523022726925409,-0.55,3.2,12.8,0.0,0.8,344.0,1660
1138824589836831,track,373617,True,,,-0.1421875,-0.23125,1.5063080712626655,-1.9366381567835478e-05,-0.523022726925409,-0.55,3.2,12.8,0.0,0.8,344.0,1660
1138824609861922,track,373618,True,,,-0.14375,-0.23125,1.5045855867462385,-1.2588148019093061e-05,-0.523022726925409,-0.55,3.2,12.8,0.0,0.8,344.0,1660
1138824629939955,track,373618,True,,,-0.14375,-0.23125,1.5045855867462385,-1.2588148019093061e-05,-0.523022726925409,-0.55,3.2,12.8,0.0,0.8,344.0,1660
1138824649885038,track,373619,True,,,-0.14375,-0.22916666666666666,1.5086852606840286,-8.18229621241049e-06,-0.5179490978653318,-0.55,3.2,12.8,0.0,0.8,344.0,1660
1138824669880254,track,373620,True,,,-0.14375,-0.22708333333333333,1.512774095508261,-5.318492538066819e-06,-0.5128731278469427,-0.54,3.18,12.8,0.0,0.8,344.0,1660
1138824689863424,track,373620,True,,,-0.14375,-0.22708333333333333,1.512774095508261,-5.318492538066819e-06,-0.5128731278469427,-0.54,3.18,12.8,0.0,0.8,344.0,1660
1138824709866362,track,373621,True,,,-0.14375,-0.225,1.5168518635369868,-3.457020149743432e-06,-0.5077948351372785,-0.54,3.18,12.8,0.0,0.8,344.0,1660
1138824729817412,track,373621,True,,,-0.14375,-0.225,1.5168518635369868,-3.457020149743432e-06,-0.5077948351372785,-0.54,3.18,12.8,0.1,0.8,344.0,1660
1138824749835989,track,373622,True,,,-0.14375,-0.22083333333333333,1.524973265455424,-2.247063097333231e-06,-0.4976313550979189,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824769836986,track,373623,True,,,-0.14375,-0.21666666666666667,1.533047551246413,-1.4605910132666004e-06,-0.4874588054194482,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824789797534,track,373623,True,,,-0.14375,-0.21666666666666667,1.533047551246413,-1.4605910132666004e-06,-0.4874588054194482,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824809853549,track,373624,True,,,-0.14375,-0.21458333333333332,1.537066405599204,-9.493841586232902e-07,-0.482369175945076,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824829828825,track,373624,True,,,-0.14375,-0.21458333333333332,1.537066405599204,-9.493841586232902e-07,-0.482369175945076,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824849847664,track,373625,True,,,-0.14375,-0.2125,1.5410727267024282,-6.170997031051387e-07,-0.47727733498654595,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824869868778,track,373626,True,,,-0.14375,-0.21041666666666667,1.5450662522762102,-4.0111480701834016e-07,-0.4721833013412975,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824889844144,track,373626,True,,,-0.14375,-0.21041666666666667,1.5450662522762102,-4.0111480701834016e-07,-0.4721833013412975,-0.52,3.17,13.333333333333334,0.1,0.8,344.0,1660
1138824909867292,track,373627,True,,,-0.14375,-0.21041666666666667,1.5450662522762102,-2.607246245619211e-07,-0.4721833013412975,-0.52,3.13,12.8,0.1,0.8,344.0,1660
1138824929911217,track,373627,True,,,-0.14375,-0.21041666666666667,1.5450662522762102,-2.607246245619211e-07,-0.4721833013412975,-0.52,3.13,12.8,0.1,0.8,344.0,1660
1138824949905937,track,373628,True,,,-0.1421875,-0.21041666666666667,1.5469117641907866,-1.6947100596524872e-07,-0.4721833013412975,-0.52,3.13,12.8,0.1,0.8,344.0,1660
1138824969833771,track,373629,True,,,-0.140625,-0.2125,1.544724133804633,-1.1015615387741167e-07,-0.4772773349865459,-0.52,3.13,12.8,0.1,0.8,344.0,1660
1138824989807537,track,373629,True,,,-0.140625,-0.2125,1.544724133804633,-1.1015615387741167e-07,-0.4772773349865459,-0.52,3.13,12.8,0.1,0.8,344.0,1660
1138825009846719,track,373630,True,,,-0.1390625,-0.2125,1.5465289080717526,-7.160150002031759e-08,-0.4772773349865459,-0.53,3.11,12.8,0.1,0.8,344.0,1661
1138825029849518,track,373631,True,,,-0.1375,-0.21458333333333332,1.5442623186421809,-4.6540975013206436e-08,-0.482369175945076,-0.53,3.11,12.8,0.1,0.8,344.0,1661
1138825049819581,track,373631,True,,,-0.1375,-0.21458333333333332,1.5442623186421809,-4.6540975013206436e-08,-0.482369175945076,-0.53,3.11,12.8,0.1,0.8,344.0,1661
1138825069874917,track,373632,True,,,-0.1375,-0.21666666666666667,1.5401930937381507,-3.025163375858418e-08,-0.4874588054194482,-0.53,3.11,13.333333333333334,0.1,0.8,344.0,1661
1138825089820872,track,373632,True,,,-0.1375,-0.21666666666666667,1.5401930937381507,-3.025163375858418e-08,-0.4874588054194482,-0.53,3.11,13.333333333333334,0.1,0.8,344.0,1661
1138825109875857,track,373633,True,,,-0.134375,-0.21875,1.5395751869791374,-1.966356194307972e-08,-0.49254620468651383,-0.53,3.11,13.333333333333334,0.1,0.8,344.0,1661
1138825129855633,track,373634,True,,,-0.134375,-0.21875,1.5395751869791374,-1.2781315263001818e-08,-0.4925462046865139,-0.5,3.09,12.8,0.1,0.8,344.0,1660
1138825149814374,track,373634,True,,,-0.134375,-0.21875,1.5395751869791374,-1.2781315263001818e-08,-0.4925462046865139,-0.5,3.09,12.8,0.1,0.8,344.0,1660
1138825169905667,track,373635,True,,,-0.13125,-0.21875,1.5429802702946296,-8.307854920951182e-09,-0.4925462046865139,-0.5,3.09,12.8,0.1,0.8,344.0,1660
1138825189876199,track,373635,True,,,-0.13125,-0.21875,1.5429802702946296,-8.307854920951182e-09,-0.4925462046865139,-0.5,3.09,12.8,0.1,0.8,344.0,1660
1138825209852394,track,373636,True,,,-0.13125,-0.21875,1.5429802702946296,-5.4001056986182686e-09,-0.4925462046865139,-0.5,3.09,12.8,0.1,0.8,344.0,1660
1138825229867980,track,373637,True,,,-0.128125,-0.21666666666666667,1.5504812579454876,-3.5100687041018746e-09,-0.48745880541944814,-0.48,3.06,12.8,0.1,0.8,344.0,1660
1138825249819067,track,373637,True,,,-0.128125,-0.21666666666666667,1.5504812579454876,-3.5100687041018746e-09,-0.48745880541944814,-0.48,3.06,12.8,0.1,0.8,344.0,1660
1138825269844838,track,373638,True,,,-0.128125,-0.21458333333333332,1.5546253390955278,-2.2815446576662187e-09,-0.482369175945076,-0.48,3.06,12.8,0.1,0.8,344.0,1660
1138825289809322,track,373638,True,,,-0.128125,-0.21458333333333332,1.5546253390955278,-2.2815446576662187e-09,-0.482369175945076,-0.48,3.06,12.8,0.0,0.8,343.0,1660
1138825309866076,track,373639,True,,,-0.125,-0.2125,1.5621181018451706,-1.4830040274830421e-09,-0.4772773349865459,-0.48,3.06,12.8,0.0,0.8,343.0,1660
1138825329829114,track,373640,True,,,-0.1234375,-0.20833333333333334,1.5720824192266067,-9.639526178639773e-10,-0.46708709388055253,-0.5,3.03,13.333333333333334,0.0,0.8,343.0,1660
1138825349795085,track,373640,True,,,-0.1234375,-0.20833333333333334,1.5720824192266067,-9.639526178639773e-10,-0.46708709388055253,-0.5,3.03,13.333333333333334,0.0,0.8,343.0,1660
1138825369846508,track,373641,True,,,-0.121875,-0.20625,1.5778983803108673,-6.265692016115853e-10,-0.4619887315488016,-0.5,3.03,13.333333333333334,0.0,0.8,343.0,1660
1138825389811854,track,373641,True,,,-0.121875,-0.20625,1.5778983803108673,-6.265692016115853e-10,-0.4619887315488016,-0.5,3.03,13.333333333333334,0.0,0.8,343.0,1660
1138825409899833,track,373642,True,,,-0.11875,-0.20208333333333334,1.5895253032296903,-4.0726998104753046e-10,-0.45178561841346127,-0.5,3.01,12.8,0.0,0.8,343.0,1660
1138825429914648,track,373643,True,,,-0.11875,-0.20208333333333334,1.5895253032296903,-2.647254876808948e-10,-0.45178561841346127,-0.5,3.01,12.8,0.0,0.8,343.0,1660
1138825449838141,track,373643,True,,,-0.11875,-0.20208333333333334,1.5895253032296903,-2.647254876808948e-10,-0.45178561841346127,-0.5,3.01,12.8,0.0,0.8,343.0,1660
1138825469866079,track,373644,True,,,-0.115625,-0.2,1.5969899298660495,-1.7207156699258165e-10,-0.4466809058604893,-0.5,3.01,12.8,0.0,0.8,343.0,1660
1138825489956740,track,373644,True,,,-0.115625,-0.2,1.5969899298660495,-1.7207156699258165e-10,-0.4466809058604893,-0.47,3.01,12.8,0.0,0.8,343.0,1660
1138825509889245,track,373645,True,,,-0.115625,-0.19791666666666666,1.6011451009125677,-1.1184651854517808e-10,-0.4415741149366791,-0.47,3.01,12.8,0.0,0.8,343.0,1660
1138825529884446,track,373646,True,,,-0.115625,-0.2,1.5969899298660495,-7.270023705436575e-11,-0.4466809058604893,-0.47,3.01,12.8,0.0,0.8,343.0,1660
1138825549796894,track,373646,True,,,-0.115625,-0.2,1.5969899298660495,-7.270023705436575e-11,-0.4466809058604893,-0.47,3.01,12.8,0.0,0.8,343.0,1660
1138825569837044,track,373647,True,,,-0.1125,-0.2,1.6002473659511725,-4.725515408533774e-11,-0.44668090586048925,-0.42,3.0,13.333333333333334,0.0,0.8,343.0,1660
1138825589849327,track,373647,True,,,-0.1125,-0.2,1.6002473659511725,-4.725515408533774e-11,-0.44668090586048925,-0.42,3.0,13.333333333333334,0.0,0.8,343.0,1660
1138825609846709,track,373648,True,,,-0.1125,-0.20208333333333334,1.5960542900229333,-3.0715850155469533e-11,-0.45178561841346127,-0.42,3.0,13.333333333333334,0.0,0.8,343.0,1660
1138825629839475,track,373649,True,,,-0.1125,-0.20416666666666666,1.59185009417533,-1.9965302601055197e-11,-0.4568882333632837,-0.42,3.0,13.333333333333334,0.0,0.8,343.0,1660
1138825649808054,track,373649,True,,,-0.1125,-0.20416666666666666,1.59185009417533,-1.9965302601055197e-11,-0.4568882333632837,-0.42,3.0,13.333333333333334,0.0,0.8,343.0,1660
1138825669884896,track,373650,True,,,-0.1125,-0.20625,1.5876350354258844,-1.2977446690685878e-11,-0.4619887315488016,-0.4,2.98,13.333333333333334,0.0,0.8,343.0,1659
1138825689904140,track,373650,True,,,-0.1125,-0.20625,1.5876350354258844,-1.2977446690685878e-11,-0.4619887315488016,-0.4,2.98,13.333333333333334,0.0,0.8,343.0,1659
1138825709902499,track,373651,True,,,-0.109375,-0.20625,1.5907475761843024,-8.43534034894582e-12,-0.4619887315488016,-0.4,2.98,12.8,0.0,0.8,343.0,1659
1138825729890697,track,373652,True,,,-0.109375,-0.20833333333333334,1.5864969510758764,-5.482971226814784e-12,-0.4670870938805525,-0.4,2.98,12.8,0.0,0.8,343.0,1659
1138825749826478,track,373652,True,,,-0.109375,-0.20833333333333334,1.5864969510758764,-5.482971226814784e-12,-0.4670870938805525,-0.4,2.98,12.8,0.0,0.8,343.0,1659
1138825769865581,track,373653,True,,,-0.109375,-0.20833333333333334,1.5864969510758766,-3.5639312974296094e-12,-0.46708709388055253,-0.4,2.98,13.333333333333334,0.0,0.8,343.0,1659
1138825789850839,track,373654,True,,,-0.109375,-0.20625,1.5907475761843024,-2.316555343329246e-12,-0.4619887315488016,-0.4,2.98,12.8,0.0,0.8,343.0,1659
1138825809822686,track,373654,True,,,-0.109375,-0.20625,1.5907475761843024,-2.316555343329246e-12,-0.4619887315488016,-0.41,2.95,12.8,0.0,0.8,343.0,1659
1138825829844281,track,373655,True,,,-0.109375,-0.20625,1.5907475761843024,-1.50576097316401e-12,-0.4619887315488016,-0.41,2.95,12.8,0.0,0.8,343.0,1659
1138825849814754,track,373655,True,,,-0.109375,-0.20625,1.5907475761843024,-1.50576097316401e-12,-0.4619887315488016,-0.41,2.95,12.8,0.0,0.8,343.0,1659
1138825869850232,track,373656,True,,,-0.109375,-0.20416666666666666,1.5949879205333808,-9.787446325566065e-13,-0.4568882333632837,-0.41,2.95,13.333333333333334,0.0,0.8,343.0,1659
1138825889867888,track,373657,True,,,-0.1109375,-0.20208333333333334,1.597644573840365,-6.361840111617942e-13,-0.45178561841346127,-0.41,2.95,12.8,0.0,0.8,343.0,1659
1138825909881623,track,373657,True,,,-0.1109375,-0.20208333333333334,1.597644573840365,-6.361840111617942e-13,-0.45178561841346127,-0.41,2.93,12.8,0.0,0.8,343.0,1660
1138825930115918,track,373658,True,,,-0.1125,-0.19791666666666666,1.6044290584483076,-4.135196072551663e-13,-0.4415741149366791,-0.41,2.93,12.8,0.0,0.8,343.0,1660
1138825949913748,track,373658,True,,,-0.1125,-0.19791666666666666,1.6044290584483076,-4.135196072551663e-13,-0.4415741149366791,-0.41,2.93,12.8,0.0,0.8,343.0,1660
1138825969913596,track,373659,True,,,-0.1125,-0.19583333333333333,1.6085990972942128,-2.687877447158581e-13,-0.436465264944957,-0.41,2.93,12.8,0.0,0.8,343.0,1660
