time_monotonic_ns,glide_phase,frame_id,control_valid,reason,abort_reason,dx_norm,dy_norm,vx_setpoint_m_s,vx_measured_m_s,vy_setpoint_m_s,vy_measured_m_s,altitude_m,distance_to_target_m,roll_deg,pitch_deg,yaw_deg,yaw_rate_setpoint_dps,yaw_rc,throttle_rc
1141065042822635,track,440956,True,,,-0.1640625,-0.24583333333333332,3.6326480456023584,-4.3637641507017334e-27,-1.0045109971160813,0.18,4.91,9.142857142857142,0.0,7.5,343.0,-1.7287500000000002,1487,1646
1141065062782367,track,440956,True,,,-0.1640625,-0.24583333333333332,3.6326480456023584,-4.3637641507017334e-27,-1.0045109971160813,0.18,4.91,9.142857142857142,0.0,7.5,343.0,-1.7287500000000002,1487,1646
1141065082791665,track,440957,True,,,-0.1703125,-0.25625,3.564106912445778,-2.836446697956127e-27,-1.0467928477725659,0.16,4.91,8.88888888888889,0.0,7.5,343.0,-1.8037500000000002,1487,1646
1141065102906103,track,440958,True,,,-0.178125,-0.26458333333333334,3.5011166440515793,-1.8436903536714823e-27,-1.0805028883811456,0.16,4.91,8.88888888888889,0.0,7.5,343.0,-1.8975000000000002,1486,1646
1141065122784814,track,440958,True,,,-0.178125,-0.26458333333333334,3.5011166440515793,-1.8436903536714823e-27,-1.0805028883811456,0.16,4.91,8.88888888888889,0.0,7.5,343.0,-1.8975000000000002,1486,1646
1141065142795528,track,440959,True,,,-0.184375,-0.27291666666666664,3.442666785203522,2.5437261582650237,-1.114107363194039,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-1.9725000000000001,1485,1645
1141065162825199,track,440959,True,,,-0.184375,-0.27291666666666664,3.442666785203522,2.5437261582650237,-1.114107363194039,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-1.9725000000000001,1485,1645
1141065182794882,track,440960,True,,,-0.1875,-0.28541666666666665,3.37307773147155,1.6534220028722655,-1.1643103187109782,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-2.0100000000000002,1485,1645
1141065202889859,track,440961,True,,,-0.190625,-0.29791666666666666,3.303209609183062,1.0747243018669725,-1.2142609910854916,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-2.0475,1485,1645
1141065222784980,track,440961,True,,,-0.190625,-0.29791666666666666,3.303209609183062,1.0747243018669725,-1.2142609910854916,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-2.0475,1485,1645
1141065242813768,track,440962,True,,,-0.1921875,-0.3125,3.2270812350585114,0.6985707962135321,-1.272206613946642,0.13,4.91,8.64864864864865,0.0,7.5,343.0,-2.06625,1485,1645
1141065262790754,track,440962,True,,,-0.1921875,-0.3125,3.2270812350585114,0.6985707962135321,-1.272206613946642,0.09,4.91,8.64864864864865,0.0,7.5,343.0,-2.06625,1485,1644
1141065282791273,track,440963,True,,,-0.1890625,-0.32916666666666666,3.152176745806214,0.4540710175387959,-1.3379789680360425,0.09,4.91,8.64864864864865,0.0,7.5,343.0,-2.02875,1485,1644
1141065302844760,track,440964,True,,,-0.1890625,-0.35208333333333336,3.0361738260139646,0.2951461614002174,-1.427597602583506,0.09,4.91,8.421052631578947,0.0,7.5,343.0,-2.02875,1485,1644
1141065322780215,track,440964,True,,,-0.1890625,-0.35208333333333336,3.0361738260139646,0.2951461614002174,-1.427597602583506,0.09,4.91,8.421052631578947,0.0,7.5,343.0,-2.02875,1485,1644
1141065342791475,track,440965,True,,,-0.184375,-0.38125,2.897226709629094,0.1918450049101413,-1.5402226902318619,0.06,4.91,8.421052631578947,0.0,7.5,343.0,-1.9725000000000001,1485,1641
1141065362778174,track,440965,True,,,-0.184375,-0.38125,2.897226709629094,0.1918450049101413,-1.5402226902318619,0.06,4.91,8.421052631578947,0.0,7.5,343.0,-1.9725000000000001,1485,1641
1141065382783584,track,440966,True,,,-0.18125,-0.4125,2.741156213580789,2.434569491384154,-1.6590199638026941,0.06,4.91,8.205128205128204,0.0,7.5,343.0,-1.935,1486,1641
1141065402823011,track,440967,True,,,-0.175,-0.44583333333333336,2.578051384473992,1.5824701693997,-1.7835003641175373,0.06,4.91,8.205128205128204,0.0,7.5,343.0,-1.8599999999999999,1486,1641
1141065422858333,track,440967,True,,,-0.175,-0.44583333333333336,2.578051384473992,1.5824701693997,-1.7835003641175373,0.06,4.91,8.205128205128204,0.0,7.5,343.0,-1.8599999999999999,1486,1641
1141065442835432,track,440968,True,,,-0.1671875,-0.47708333333333336,2.426325839351892,3.0881967635646443,-1.898019223829078,0.06,4.91,8.0,0.0,7.5,343.0,-1.7662499999999999,1487,1641
1141065462846212,track,440968,True,,,-0.1671875,-0.47708333333333336,2.426325839351892,3.0881967635646443,-1.898019223829078,0.03,4.91,8.0,0.0,7.5,343.0,-1.7662499999999999,1487,1637
1141065482797097,track,440969,True,,,-0.1609375,-0.5020833333333333,2.3035479547293667,2.007327896317019,-1.9880671438419544,0.03,4.91,8.0,0.0,7.5,343.0,-1.6912500000000001,1487,1637
1141065502836121,track,440970,True,,,-0.1515625,-0.5229166666666667,2.2063920625950275,3.3643542860609017,-2.0620195791716323,0.03,4.91,7.804878048780488,0.0,7.5,343.0,-1.5787499999999999,1488,1637
1141065522783123,track,440970,True,,,-0.1515625,-0.5229166666666667,2.2063920625950275,3.3643542860609017,-2.0620195791716323,0.03,4.91,7.804878048780488,0.0,7.5,343.0,-1.5787499999999999,1488,1637
1141065542797586,track,440971,True,,,-0.14375,-0.5375,2.139157210613307,2.1868302859395863,-2.1131895714009317,0.03,4.91,7.804878048780488,0.0,7.5,343.0,-1.4849999999999999,1489,1637
1141065562837011,track,440972,True,,,-0.13125,-0.5520833333333334,2.076528540783415,1.4214396858607312,-2.1638631565622957,0.03,4.91,7.804878048780488,-0.4,1.5,341.0,-1.335,1490,1637
1141065582759838,track,440972,True,,,-0.13125,-0.5520833333333334,2.076528540783415,1.4214396858607312,-2.1638631565622957,0.03,4.91,7.804878048780488,-0.4,1.5,341.0,-1.335,1490,1637
1141065602929056,track,440973,True,,,-0.1203125,-0.5645833333333333,2.0216519363613488,0.9239357958094753,-2.2068996647313077,0.0,4.91,7.619047619047619,-0.4,1.5,341.0,-1.2037499999999999,1491,1634
1141065622817034,track,440973,True,,,-0.1203125,-0.5645833333333333,2.0216519363613488,0.9239357958094753,-2.2068996647313077,0.0,4.91,7.619047619047619,-0.4,1.5,341.0,-1.2037499999999999,1491,1634
1141065642838932,track,440974,True,,,-0.1078125,-0.5770833333333333,1.966930061209058,2.460928907193989,-2.2495665686931736,0.0,4.91,7.441860465116279,-0.4,1.5,341.0,-1.05375,1492,1634
1141065662794308,track,440975,True,,,-0.0953125,-0.5875,1.921809807104939,3.459974429593923,-2.284838656842339,0.0,4.91,7.441860465116279,-0.4,1.5,341.0,-0.9037499999999998,1493,1634
1141065682761650,track,440975,True,,,-0.0953125,-0.5875,1.921809807104939,3.459974429593923,-2.284838656842339,0.0,4.91,7.441860465116279,-0.4,1.5,341.0,-0.9037499999999998,1493,1634
1141065702809594,track,440976,True,,,-0.0859375,-0.5979166666666667,1.873147659017965,2.24898337923605,-2.3198518785994837,0.0,4.91,7.441860465116279,-0.4,1.5,341.0,-0.79125,1494,1634
1141065722793367,track,440976,True,,,-0.0859375,-0.5979166666666667,1.873147659017965,2.24898337923605,-2.3198518785994837,0.0,4.91,7.441860465116279,-0.4,1.5,341.0,-0.79125,1494,1632
1141065742830486,track,440977,True,,,-0.075,-0.60625,1.8357837894373885,1.4618391965034325,-2.3476755320506397,0.0,4.91,7.2727272727272725,-0.4,1.5,341.0,-0.6599999999999999,1495,1632
1141065762866561,track,440978,True,,,-0.065625,-0.60625,1.8410134459813108,2.5533306996981713,-2.3476755320506397,0.0,4.91,7.111111111111111,-0.4,1.5,341.0,-0.5475,1496,1632
1141065782789244,track,440978,True,,,-0.065625,-0.60625,1.8410134459813108,2.5533306996981713,-2.3476755320506397,0.0,4.91,7.111111111111111,-0.4,1.5,341.0,-0.5475,1496,1632
1141065802911641,track,440979,True,,,-0.05625,-0.6041666666666666,1.8566893076798083,3.2628001767747516,-2.3407352188797947,0.0,4.91,7.111111111111111,-0.4,1.5,341.0,-0.43500000000000005,1497,1632
1141065822844665,track,440979,True,,,-0.05625,-0.6041666666666666,1.8566893076798083,3.2628001767747516,-2.3407352188797947,0.0,4.91,7.111111111111111,-0.4,1.5,341.0,-0.43500000000000005,1497,1632
1141065842845945,track,440980,True,,,-0.05,-0.6,1.8816640291134141,2.1208201149035886,-2.3268233866439894,0.0,4.88,7.111111111111111,-0.4,1.5,341.0,-0.36000000000000004,1497,1632
1141065862810801,track,440981,True,,,-0.04375,-0.5916666666666667,1.928823970050731,1.3785330746873325,-2.2988750569171574,0.0,4.88,6.956521739130435,-0.4,1.5,341.0,-0.285,1498,1632
1141065882767922,track,440981,True,,,-0.04375,-0.5916666666666667,1.928823970050731,1.3785330746873325,-2.2988750569171574,0.0,4.88,6.956521739130435,-0.4,1.5,341.0,-0.285,1498,1632
1141065902866607,track,440982,True,,,-0.0390625,-0.5854166666666667,1.9641337964003662,0.8960464985467662,-2.277804920844576,0.0,4.88,6.956521739130435,-0.4,1.5,341.0,-0.22875,1498,1632
1141065922893927,track,440982,True,,,-0.0390625,-0.5854166666666667,1.9641337964003662,0.8960464985467662,-2.277804920844576,0.0,4.88,6.956521739130435,-0.4,1.5,341.0,-0.22875,1498,1632
1141065942832568,track,440983,True,,,-0.0359375,-0.58125,1.9876411712916127,0.582430224055398,-2.263706411770368,0.0,4.86,6.956521739130435,-0.4,1.5,341.0,-0.19124999999999998,1499,1633
1141065962818993,track,440984,True,,,-0.034375,-0.5791666666666667,1.9993843072381057,0.3785796456360087,-2.2566416532249085,0.0,4.86,6.808510638297872,-0.4,1.5,341.0,-0.17250000000000004,1499,1633
1141065982773723,track,440984,True,,,-0.034375,-0.5791666666666667,1.9993843072381057,0.3785796456360087,-2.2566416532249085,0.0,4.86,6.808510638297872,-0.4,1.5,341.0,-0.17250000000000004,1499,1633
1141066002814149,track,440985,True,,,-0.0328125,-0.5833333333333334,1.977265106535243,0.24607676966340566,-2.2707608367652052,0.0,4.86,6.808510638297872,-0.4,1.5,341.0,-0.15375,1499,1633
1141066022848253,track,440985,True,,,-0.0328125,-0.5833333333333334,1.977265106535243,0.24607676966340566,-2.2707608367652052,0.0,4.86,6.808510638297872,-0.4,1.5,341.0,-0.15375,1499,1633
1141066042800274,track,440986,True,,,-0.0328125,-0.5854166666666667,1.9659988984814667,1.673406224090915,-2.277804920844576,-0.08,4.83,6.666666666666667,-0.4,1.5,341.0,-0.15375,1499,1634
1141066062791951,track,440987,True,,,-0.0328125,-0.5895833333333333,1.9434949337895608,1.0877140456590948,-2.291862037790251,-0.08,4.83,6.666666666666667,-0.4,1.5,341.0,-0.15375,1499,1634
1141066082776073,track,440987,True,,,-0.0328125,-0.5895833333333333,1.9434949337895608,1.0877140456590948,-2.291862037790251,-0.08,4.83,6.666666666666667,-0.4,1.5,341.0,-0.15375,1499,1634
1141066102823244,track,440988,True,,,-0.0359375,-0.59375,1.9201515789496462,2.14794988293761,-2.3058777076481767,-0.08,4.83,6.530612244897959,-0.4,1.5,341.0,-0.19124999999999998,1499,1634
1141066122937059,track,440988,True,,,-0.0359375,-0.59375,1.9201515789496462,2.14794988293761,-2.3058777076481767,-0.08,4.83,6.530612244897959,0.1,1.9,337.0,-0.19124999999999998,1499,1634
1141066142808716,track,440989,True,,,-0.0390625,-0.59375,1.919194449890141,1.3961674239094464,-2.3058777076481767,-0.08,4.83,6.530612244897959,0.1,1.9,337.0,-0.22875,1498,1634
1141066162790108,track,440990,True,,,-0.04375,-0.5875,1.9512806106773863,0.9075088255411402,-2.284838656842339,-0.2,4.8,6.530612244897959,0.1,1.9,337.0,-0.285,1498,1635
1141066182767230,track,440990,True,,,-0.04375,-0.5875,1.9512806106773863,0.9075088255411402,-2.284838656842339,-0.2,4.8,6.530612244897959,0.1,1.9,337.0,-0.285,1498,1635
1141066202925070,track,440991,True,,,-0.0515625,-0.5791666666666667,1.9931808754993339,0.5898807366017411,-2.2566416532249085,-0.2,4.8,6.530612244897959,0.1,1.9,337.0,-0.3787499999999999,1497,1635
1141066222856588,track,440991,True,,,-0.0515625,-0.5791666666666667,1.9931808754993339,0.5898807366017411,-2.2566416532249085,-0.2,4.8,6.530612244897959,0.1,1.9,337.0,-0.3787499999999999,1497,1635
1141066242830199,track,440992,True,,,-0.059375,-0.56875,2.045894260854297,0.3834224787911317,-2.2211631290174605,-0.2,4.8,6.4,0.1,1.9,337.0,-0.4724999999999999,1496,1635
1141066262824742,track,440993,True,,,-0.0703125,-0.55625,2.1075824313597367,0.24922461121423564,-2.178249602509762,-0.2,4.8,6.4,0.1,1.9,337.0,-0.60375,1495,1635
1141066282849371,track,440993,True,,,-0.0703125,-0.55625,2.1075824313597367,0.24922461121423564,-2.178249602509762,-0.2,4.8,6.4,0.1,1.9,337.0,-0.60375,1495,1635
1141066302907872,track,440994,True,,,-0.0796875,-0.5458333333333333,2.1579855884778016,1.4874934574599012,-2.1422069457142667,-0.35,4.74,6.2745098039215685,0.1,1.9,337.0,-0.7162499999999998,1495,1638
1141066322880412,track,440994,True,,,-0.0796875,-0.5458333333333333,2.1579855884778016,1.4874934574599012,-2.1422069457142667,-0.35,4.74,6.2745098039215685,0.1,1.9,337.0,-0.7162499999999998,1495,1638
1141066342843411,track,440995,True,,,-0.090625,-0.5375,2.1949243955978335,0.9668707473489359,-2.1131895714009317,-0.35,4.74,6.2745098039215685,0.1,1.9,337.0,-0.8474999999999999,1494,1638
1141066362817781,track,440996,True,,,-0.1015625,-0.5333333333333333,2.2080090550362095,1.9227244875249454,-2.0986200484371853,-0.35,4.74,6.153846153846154,0.1,1.9,337.0,-0.97875,1493,1638
1141066382831422,track,440996,True,,,-0.1015625,-0.5333333333333333,2.2080090550362095,1.9227244875249454,-2.0986200484371853,-0.35,4.74,6.153846153846154,0.1,1.9,337.0,-0.97875,1493,1638
1141066402842636,track,440997,True,,,-0.1140625,-0.5354166666666667,2.184536563441967,1.2497709168912146,-2.1059098697626597,-0.35,4.74,6.153846153846154,0.1,1.9,337.0,-1.12875,1492,1638
1141066422866564,track,440998,True,,,-0.1234375,-0.5395833333333333,2.1521384962432544,0.8123510959792895,-2.1204591414225256,-0.35,4.74,6.153846153846154,0.1,1.9,337.0,-1.24125,1491,1638
1141066442811721,track,440998,True,,,-0.1234375,-0.5395833333333333,2.1521384962432544,0.8123510959792895,-2.1204591414225256,-0.35,4.74,6.153846153846154,0.1,1.9,337.0,-1.24125,1491,1638
1141066462869816,track,440999,True,,,-0.134375,-0.5479166666666667,2.095135264318612,0.5280282123865382,-2.1494358742653135,-0.54,4.67,6.037735849056604,0.1,1.9,337.0,-1.3724999999999998,1490,1641
1141066482834371,track,440999,True,,,-0.134375,-0.5479166666666667,2.095135264318612,0.5280282123865382,-2.1494358742653135,-0.54,4.67,6.037735849056604,0.1,1.9,337.0,-1.3724999999999998,1490,1641
1141066502865140,track,441000,True,,,-0.14375,-0.5625,2.006527422921614,0.34321833805124985,-2.199752527021475,-0.54,4.67,6.037735849056604,0.1,1.9,337.0,-1.4849999999999999,1489,1641
1141066522810315,track,441001,True,,,-0.1546875,-0.58125,1.8944057134395655,0.2230919197333124,-2.263706411770368,-0.54,4.67,6.037735849056604,0.1,1.9,337.0,-1.6162500000000002,1488,1641
1141066542772562,track,441001,True,,,-0.1546875,-0.58125,1.8944057134395655,0.2230919197333124,-2.263706411770368,-0.54,4.67,6.037735849056604,0.1,1.9,337.0,-1.6162500000000002,1488,1641
1141066562791031,track,441002,True,,,-0.1625,-0.60625,1.7545375924090596,0.14500974782665307,-2.3476755320506397,-0.64,4.63,5.925925925925926,0.1,1.9,337.0,-1.7100000000000002,1487,1640
1141066582795875,track,441002,True,,,-0.1625,-0.60625,1.7545375924090596,0.14500974782665307,-2.3476755320506397,-0.64,4.63,5.925925925925926,0.1,1.9,337.0,-1.7100000000000002,1487,1640
1141066602817127,track,441003,True,,,-0.1703125,-0.6333333333333333,1.6055593907139134,1.2473600601859836,-2.4369507395081045,-0.64,4.63,5.818181818181818,0.1,1.9,337.0,-1.8037500000000002,1487,1640
1141066622817052,track,441004,True,,,-0.1796875,-0.6604166666666667,1.4565210587535933,1.9638877632195484,-2.5244586344975777,-0.64,4.63,5.818181818181818,0.1,1.9,337.0,-1.9162500000000002,1486,1640
1141066642779060,track,441004,True,,,-0.1796875,-0.6604166666666667,1.4565210587535933,1.9638877632195484,-2.5244586344975777,-0.64,4.63,5.818181818181818,0.1,1.9,337.0,-1.9162500000000002,1486,1640
1141066662787817,track,441005,True,,,-0.1875,-0.6833333333333333,1.3321039728235944,2.3812188256696194,-2.597120621218661,-0.76,4.58,5.714285714285714,0.0,0.9,341.0,-2.0100000000000002,1485,1638
1141066682796204,track,441005,True,,,-0.1875,-0.6833333333333333,1.3321039728235944,2.3812188256696194,-2.597120621218661,-0.76,4.58,5.714285714285714,0.0,0.9,341.0,-2.0100000000000002,1485,1638
1141066702813839,track,441006,True,,,-0.1921875,-0.70625,1.213037142783988,2.6122704444049676,-2.6685151535093463,-0.76,4.58,5.614035087719298,0.0,0.9,341.0,-2.06625,1485,1638
1141066722836634,track,441007,True,,,-0.1984375,-0.7208333333333333,1.1339933246499008,2.762453996582944,-2.7132893192038163,-0.76,4.58,5.517241379310345,0.0,0.9,341.0,-2.14125,1484,1638
1141066742775495,track,441007,True,,,-0.1984375,-0.7208333333333333,1.1339933246499008,2.762453996582944,-2.7132893192038163,-0.76,4.58,5.517241379310345,0.0,0.9,341.0,-2.14125,1484,1638
1141066762800849,track,441008,True,,,-0.2,-0.7270833333333333,1.1016894463254097,2.821314963983454,-2.732321741035007,-0.89,4.51,5.423728813559322,0.0,0.9,341.0,-2.16,1484,1638
1141066782855358,track,441009,True,,,-0.2015625,-0.73125,1.079571310359427,2.826369699729554,-2.744957933023466,-0.89,4.51,5.333333333333333,0.0,0.9,341.0,-2.17875,1484,1638
1141066802898037,track,441009,True,,,-0.2015625,-0.73125,1.079571310359427,2.826369699729554,-2.744957933023466,-0.89,4.51,5.333333333333333,0.0,0.9,341.0,-2.17875,1484,1638
1141066822888853,track,441010,True,,,-0.2015625,-0.7333333333333333,1.0694981156897287,2.795135337152215,-2.751260415527446,-0.89,4.51,5.245901639344262,0.0,0.9,341.0,-2.17875,1484,1638
1141066842820656,track,441010,True,,,-0.2015625,-0.7333333333333333,1.0694981156897287,2.795135337152215,-2.751260415527446,-1.0,4.45,5.245901639344262,0.0,0.9,341.0,-2.17875,1484,1639
1141066862807758,track,441011,True,,,-0.196875,-0.7333333333333333,1.0752255443078622,2.7020260039437995,-2.751260415527446,-1.0,4.45,5.245901639344262,0.0,0.9,341.0,-2.1225,1484,1639
1141066882799059,track,441011,True,,,-0.196875,-0.7333333333333333,1.0752255443078622,2.7020260039437995,-2.751260415527446,-1.0,4.45,5.245901639344262,0.0,0.9,341.0,-2.1225,1484,1639
1141066902835714,track,441012,True,,,-0.19375,-0.7354166666666667,1.068879389287263,2.6253583614884826,-2.757552495256445,-1.0,4.45,5.161290322580645,0.0,0.9,341.0,-2.085,1484,1639
1141066922812946,track,441013,True,,,-0.1890625,-0.7354166666666667,1.0743785417155014,1.7064829349675137,-2.757552495256445,-1.09,4.4,5.161290322580645,0.0,0.9,341.0,-2.02875,1485,1640
1141066942803746,track,441013,True,,,-0.1890625,-0.7354166666666667,1.0743785417155014,1.7064829349675137,-2.757552495256445,-1.09,4.4,5.161290322580645,0.0,0.9,341.0,-2.02875,1485,1640
1141066962820929,track,441014,True,,,-0.1828125,-0.7375,1.0713876440170902,1.978255366653897,-2.7638341770420656,-1.09,4.4,5.079365079365079,0.0,0.9,341.0,-1.9537499999999999,1485,1640
1141066982951932,track,441015,True,,,-0.178125,-0.7395833333333334,1.0664403859285208,1.285865988325033,-2.770105465848967,-1.09,4.4,5.079365079365079,0.0,0.9,341.0,-1.8975000000000002,1486,1640
1141067002831408,track,441015,True,,,-0.178125,-0.7395833333333334,1.0664403859285208,1.285865988325033,-2.770105465848967,-1.09,4.4,5.079365079365079,0.0,0.9,341.0,-1.8975000000000002,1486,1640
1141067022827212,track,441016,True,,,-0.171875,-0.7416666666666667,1.0629894228682295,1.7007721388381805,-2.776366366773937,-1.09,4.4,5.0,0.0,0.9,341.0,-1.8225000000000002,1486,1640
1141067042794350,track,441016,True,,,-0.171875,-0.7416666666666667,1.0629894228682295,1.7007721388381805,-2.776366366773937,-1.09,4.4,5.0,0.0,0.9,341.0,-1.8225000000000002,1486,1640
1141067062835304,track,441017,True,,,-0.1640625,-0.74375,1.060849641818568,1.9210071042128292,-2.782616885044962,-1.18,4.32,4.923076923076923,0.0,0.9,341.0,-1.7287500000000002,1487,1641
1141067082816590,track,441018,True,,,-0.1578125,-0.7479166666666667,1.0466591736496749,2.064159831706351,-2.7950867951875717,-1.18,4.32,4.848484848484849,0.0,0.9,341.0,-1.65375,1488,1641
1141067102812958,track,441018,True,,,-0.1578125,-0.7479166666666667,1.0466591736496749,2.064159831706351,-2.7950867951875717,-1.18,4.32,4.848484848484849,0.0,0.9,341.0,-1.65375,1488,1641
1141067122849932,track,441019,True,,,-0.1484375,-0.75,1.045204367807472,2.1307643301839163,-2.801306198162795,-1.18,4.32,4.776119402985074,0.0,0.9,341.0,-1.5412500000000002,1488,1641
1141067142821334,track,441019,True,,,-0.1484375,-0.75,1.045204367807472,2.1307643301839163,-2.801306198162795,-1.18,4.32,4.776119402985074,0.0,0.9,341.0,-1.5412500000000002,1488,1641
1141067162797971,track,441020,True,,,-0.140625,-0.7479166666666667,1.0622589119384356,2.1506122682830036,-2.7950867951875717,-1.18,4.32,4.776119402985074,0.0,0.9,341.0,-1.4475,1489,1641
1141067182809884,track,441021,True,,,-0.13125,-0.7458333333333333,1.0802746542228996,2.1400544646368,-2.7888570260203043,-1.28,4.23,4.705882352941177,0.0,0.9,341.0,-1.335,1490,1642
1141067202794930,track,441021,True,,,-0.13125,-0.7458333333333333,1.0802746542228996,2.1400544646368,-2.7888570260203043,-1.28,4.23,4.705882352941177,0.0,0.9,341.0,-1.335,1490,1642
1141067222856706,track,441022,True,,,-0.1234375,-0.7416666666666667,1.1069308064831733,2.112986191248801,-2.7763663667739364,-1.28,4.23,4.63768115942029,-0.2,0.3,338.0,-1.24125,1491,1642
1141067242836777,track,441022,True,,,-0.1234375,-0.7416666666666667,1.1069308064831733,2.112986191248801,-2.7763663667739364,-1.28,4.23,4.63768115942029,-0.2,0.3,338.0,-1.24125,1491,1642
1141067262854311,track,441023,True,,,-0.115625,-0.7375,1.1333462135120667,2.095391813546602,-2.7638341770420656,-1.28,4.23,4.571428571428571,-0.2,0.3,338.0,-1.1475,1491,1642
1141067282861134,track,441024,True,,,-0.10625,-0.73125,1.170945491637032,2.0458029789804275,-2.744957933023466,-1.43,4.13,4.571428571428571,-0.2,0.3,338.0,-1.035,1492,1644
1141067302829546,track,441024,True,,,-0.10625,-0.73125,1.170945491637032,2.0458029789804275,-2.744957933023466,-1.43,4.13,4.571428571428571,-0.2,0.3,338.0,-1.035,1492,1644
1141067322873123,track,441025,True,,,-0.1,-0.7291666666666666,1.1854223692083996,1.329771936337278,-2.738645043046887,-1.43,4.13,4.571428571428571,-0.2,0.3,338.0,-0.96,1493,1644
1141067342861034,track,441025,True,,,-0.1,-0.7291666666666666,1.1854223692083996,1.329771936337278,-2.738645043046887,-1.43,4.13,4.571428571428571,-0.2,0.3,338.0,-0.96,1493,1644
1141067362797134,track,441026,True,,,-0.09375,-0.7270833333333333,1.199695043049181,0.8643517586192307,-2.732321741035007,-1.43,4.13,4.507042253521127,-0.2,0.3,338.0,-0.885,1493,1644
1141067382794803,track,441027,True,,,-0.0890625,-0.725,1.212877841188124,1.2452019919596184,-2.72598802256097,-1.43,4.13,4.444444444444445,-0.2,0.3,338.0,-0.82875,1494,1644
1141067402881264,track,441027,True,,,-0.0890625,-0.725,1.212877841188124,1.2452019919596184,-2.72598802256097,-1.43,4.13,4.444444444444445,-0.2,0.3,338.0,-0.82875,1494,1644
1141067422853594,track,441028,True,,,-0.084375,-0.725,1.2154793499944183,1.4927546436308705,-2.7259880225609696,-1.64,4.01,4.383561643835616,-0.2,0.3,338.0,-0.7725,1494,1647
1141067442906559,track,441028,True,,,-0.084375,-0.725,1.2154793499944183,1.4927546436308705,-2.7259880225609696,-1.64,4.01,4.383561643835616,-0.2,0.3,338.0,-0.7725,1494,1647
1141067462820552,track,441029,True,,,-0.08125,-0.7270833333333333,1.206669444112162,1.5967433999147473,-2.732321741035007,-1.64,4.01,4.324324324324325,-0.2,0.3,338.0,-0.735,1495,1647
1141067482831690,track,441030,True,,,-0.0796875,-0.7291666666666666,1.1970138030517008,1.6620057723993356,-2.738645043046887,-1.64,4.01,4.324324324324325,-0.2,0.3,338.0,-0.7162499999999998,1495,1647
1141067502871052,track,441030,True,,,-0.0796875,-0.7291666666666666,1.1970138030517008,1.6620057723993356,-2.738645043046887,-1.64,4.01,4.324324324324325,-0.2,0.3,338.0,-0.7162499999999998,1495,1647
1141067522813130,track,441031,True,,,-0.078125,-0.7333333333333333,1.1769113959831146,1.704426314514318,-2.7512604155274465,-1.64,4.01,4.266666666666667,-0.2,0.3,338.0,-0.6975,1495,1647
1141067542812159,track,441032,True,,,-0.0796875,-0.7375,1.155297820765284,1.7003138357233536,-2.7638341770420647,-1.78,3.9,4.2105263157894735,-0.2,0.3,338.0,-0.7162499999999998,1495,1648
1141067562780011,track,441032,True,,,-0.0796875,-0.7375,1.155297820765284,1.7003138357233536,-2.7638341770420647,-1.78,3.9,4.2105263157894735,-0.2,0.3,338.0,-0.7162499999999998,1495,1648
1141067582801319,track,441033,True,,,-0.08125,-0.7375,1.154508970689085,1.6976407245092267,-2.7638341770420647,-1.78,3.9,4.2105263157894735,-0.2,0.3,338.0,-0.735,1495,1648
1141067602863828,track,441033,True,,,-0.08125,-0.7375,1.154508970689085,1.6976407245092267,-2.7638341770420647,-1.78,3.9,4.2105263157894735,-0.2,0.3,338.0,-0.735,1495,1648
1141067622817840,track,441034,True,,,-0.084375,-0.7395833333333334,1.14249463516132,1.6959032022200442,-2.7701054658489674,-1.78,3.9,4.102564102564102,-0.2,0.3,338.0,-0.7725,1494,1648
1141067642804724,track,441034,True,,,-0.084375,-0.7395833333333334,1.14249463516132,1.6959032022200442,-2.7701054658489674,-1.99,3.76,4.102564102564102,-0.2,0.3,338.0,-0.7725,1494,1651
1141067662798979,track,441035,True,,,-0.0890625,-0.7375,1.1503379536583436,1.1023370814430287,-2.7638341770420656,-1.99,3.76,4.102564102564102,-0.2,0.3,338.0,-0.82875,1494,1651
1141067682803278,track,441036,True,,,-0.09375,-0.7354166666666667,1.1580392602885625,1.2554450251372526,-2.7575524952564447,-1.99,3.76,4.050632911392405,-0.2,0.3,338.0,-0.885,1493,1651
1141067702820250,track,441036,True,,,-0.09375,-0.7354166666666667,1.1580392602885625,1.2554450251372526,-2.7575524952564447,-1.99,3.76,4.050632911392405,-0.2,0.3,338.0,-0.885,1493,1651
1141067722804527,track,441037,True,,,-0.1015625,-0.7333333333333333,1.1636294382339418,1.3412635316696415,-2.751260415527446,-1.99,3.76,4.0,-0.2,0.3,338.0,-0.97875,1493,1651
1141067742887482,track,441037,True,,,-0.1015625,-0.7333333333333333,1.1636294382339418,1.3412635316696415,-2.751260415527446,-1.99,3.76,4.0,-0.2,0.3,338.0,-0.97875,1493,1651
1141067762848555,track,441038,True,,,-0.109375,-0.7291666666666666,1.179204727637091,1.3970455609156942,-2.7386450430468865,-1.99,3.76,3.950617283950617,-0.2,0.3,338.0,-1.0725,1492,1651
