sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
242,328454264188748,4.840019051043782,target_lost_or_stale,166829,7642101836701,True,,16.842105263157894,17.067346639991815,0.0390625,-0.2125,4.937683686063465,-0.7869433374663649,166829,0.006556585023645312,16.842105263157894,17.067346639991815,0.0390625,-0.2125,0.009062500000000001,-0.1825,4.937683686063465,-0.7869433374663649,tracking,True,,False,False,-10.0,0.13593750000000002,-18.25,1500,1583,1652,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
243,328454284193970,4.860024272988085,target_lost_or_stale,166829,7642101836701,True,,16.842105263157894,17.067346639991815,0.0390625,-0.2125,4.937683686063465,-0.7869433374663649,166829,0.026561806967947632,16.842105263157894,17.067346639991815,0.0390625,-0.2125,0.009062500000000001,-0.1825,4.937683686063465,-0.7869433374663649,tracking,True,,False,False,-10.0,0.13593750000000002,-18.25,1500,1583,1652,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
244,328454304197400,4.880027703009546,target_lost_or_stale,166830,7642134789877,True,,16.842105263157894,16.91697994697386,0.0390625,-0.11458333333333333,4.9816385060933825,-0.42810955911740006,166830,0.01305642700754106,16.842105263157894,16.91697994697386,0.0390625,-0.11458333333333333,0.009062500000000001,-0.08458333333333333,4.9816385060933825,-0.42810955911740006,tracking,True,,False,False,-10.0,0.13593750000000002,-8.458333333333332,1500,1583,1662,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
245,328454324185419,4.900015722028911,target_lost_or_stale,166830,7642134789877,True,,16.842105263157894,16.91697994697386,0.0390625,-0.11458333333333333,4.9816385060933825,-0.42810955911740006,166830,0.03304444602690637,16.842105263157894,16.91697994697386,0.0390625,-0.11458333333333333,0.009062500000000001,-0.08458333333333333,4.9816385060933825,-0.42810955911740006,tracking,True,,False,False,-10.0,0.13593750000000002,-8.458333333333332,1500,1583,1662,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
246,328454344185771,4.920016074029263,target_lost_or_stale,166831,7642169631441,True,,16.842105263157894,16.857271132294834,0.0421875,-0.00625,4.999945069264604,-0.023437242512177835,166831,0.01970195904141292,16.842105263157894,16.857271132294834,0.0421875,-0.00625,0.012187500000000004,0.0,4.999945069264604,-0.023437242512177835,tracking,True,,False,False,-10.0,0.18281250000000004,0.0,1500,1583,1670,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
247,328454364365122,4.940195425006095,target_lost_or_stale,166832,7642201910792,True,,16.842105263157894,16.904346340741963,0.0421875,0.1,4.985996549442282,0.37394974120817115,166832,0.006418506964109838,16.842105263157894,16.904346340741963,0.0421875,0.1,0.012187500000000004,0.07,4.985996549442282,0.37394974120817115,tracking,True,,False,False,-10.0,0.18281250000000004,7.000000000000001,1500,1583,1677,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
248,328454384198467,4.960028770030476,target_lost_or_stale,166832,7642201910792,True,,16.842105263157894,16.904346340741963,0.0421875,0.1,4.985996549442282,0.37394974120817115,166832,0.02625185198849067,16.842105263157894,16.904346340741963,0.0421875,0.1,0.012187500000000004,0.07,4.985996549442282,0.37394974120817115,tracking,True,,False,False,-10.0,0.18281250000000004,7.000000000000001,1500,1583,1677,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
249,328454404179629,4.980009932012763,target_lost_or_stale,166833,7642235125878,True,,16.421052631578945,16.6214250238482,0.0453125,0.2,4.944681764341487,0.7417022646512231,166833,0.012818773975595832,16.421052631578945,16.6214250238482,0.0453125,0.2,0.0153125,0.17,4.944681764341487,0.7417022646512231,tracking,True,,False,False,-10.0,0.2296875,17.0,1500,1583,1687,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
250,328454424190361,5.000020664010663,target_lost_or_stale,166833,7642235125878,True,,16.421052631578945,16.6214250238482,0.0453125,0.2,4.944681764341487,0.7417022646512231,166833,0.03282950597349554,16.421052631578945,16.6214250238482,0.0453125,0.2,0.0153125,0.17,4.944681764341487,0.7417022646512231,tracking,True,,False,False,-10.0,0.2296875,17.0,1500,1583,1687,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
251,328454444193217,5.020023519988172,target_lost_or_stale,166834,7642269338293,True,,16.421052631578945,16.814928281320604,0.0453125,0.2875,4.887666936335955,1.0539031831474404,166834,0.019330472976434976,16.421052631578945,16.814928281320604,0.0453125,0.2875,0.0153125,0.25749999999999995,4.887666936335955,1.0539031831474404,tracking,True,,False,False,-10.0,0.2296875,25.749999999999996,1500,1583,1696,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
252,328454464200357,5.0400306599913165,target_lost_or_stale,166835,7642302631762,True,,16.421052631578945,16.99368294773432,0.0453125,0.35,4.836154826897171,1.2694906420605074,166835,0.005925615958403796,16.421052631578945,16.99368294773432,0.0453125,0.35,0.0153125,0.31999999999999995,4.836154826897171,1.2694906420605074,tracking,True,,False,False,-10.0,0.2296875,31.999999999999996,1500,1583,1702,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
253,328454484187863,5.060018166026566,target_lost_or_stale,166835,7642302631762,True,,16.421052631578945,16.99368294773432,0.0453125,0.35,4.836154826897171,1.2694906420605074,166835,0.025913121993653476,16.421052631578945,16.99368294773432,0.0453125,0.35,0.0153125,0.31999999999999995,4.836154826897171,1.2694906420605074,tracking,True,,False,False,-10.0,0.2296875,31.999999999999996,1500,1583,1702,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
254,328454504143324,5.079973626998253,target_lost_or_stale,166836,7642332587505,True,,16.421052631578945,17.129945350199776,0.04375,0.39166666666666666,4.797304671948841,1.4092082473849719,166836,0.012429121998138726,16.421052631578945,17.129945350199776,0.04375,0.39166666666666666,0.013749999999999998,0.3616666666666667,4.797304671948841,1.4092082473849719,tracking,True,,False,False,-10.0,0.20625,36.16666666666667,1500,1583,1706,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
255,328454524170655,5.100000958016608,target_lost_or_stale,166836,7642332587505,True,,16.421052631578945,17.129945350199776,0.04375,0.39166666666666666,4.797304671948841,1.4092082473849719,166836,0.03245645301649347,16.421052631578945,17.129945350199776,0.04375,0.39166666666666666,0.013749999999999998,0.3616666666666667,4.797304671948841,1.4092082473849719,tracking,True,,False,False,-10.0,0.20625,36.16666666666667,1500,1583,1706,1502,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
256,328454544195786,5.120026089018211,target_lost_or_stale,166837,7642365109591,True,,16.421052631578945,17.16545757301959,0.0421875,0.40208333333333335,4.787067851024628,1.4436001488246142,166837,0.019011461990885437,16.421052631578945,17.16545757301959,0.0421875,0.40208333333333335,0.012187500000000004,0.3720833333333333,4.787067851024628,1.4436001488246142,tracking,True,,False,False,-10.0,0.18281250000000004,37.20833333333333,1500,1583,1707,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
257,328454564158620,5.13998892303789,target_lost_or_stale,166838,7642398281367,True,,16.421052631578945,17.098267813017742,0.0390625,0.38333333333333336,4.805346519649418,1.3815371243992074,166838,0.005490650015417486,16.421052631578945,17.098267813017742,0.0390625,0.38333333333333336,0.009062500000000001,0.3533333333333334,4.805346519649418,1.3815371243992074,tracking,True,,False,False,-10.0,0.13593750000000002,35.333333333333336,1500,1583,1706,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
258,328454584186627,5.160016930021811,target_lost_or_stale,166838,7642398281367,True,,16.421052631578945,17.098267813017742,0.0390625,0.38333333333333336,4.805346519649418,1.3815371243992074,166838,0.025518656999338418,16.421052631578945,17.098267813017742,0.0390625,0.38333333333333336,0.009062500000000001,0.3533333333333334,4.805346519649418,1.3815371243992074,tracking,True,,False,False,-10.0,0.13593750000000002,35.333333333333336,1500,1583,1706,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
259,328454604204043,5.180034346005414,target_lost_or_stale,166839,7642431424002,True,,16.040100250626566,16.537745486385113,0.0359375,0.33125,4.852491255866911,1.2055407963794358,166839,0.01205532398307696,16.040100250626566,16.537745486385113,0.0359375,0.33125,0.005937499999999998,0.30125,4.852491255866911,1.2055407963794358,tracking,True,,False,False,-10.0,0.08906249999999998,30.125,1500,1583,1700,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
260,328454624175452,5.200005755003076,target_lost_or_stale,166839,7642431424002,True,,16.040100250626566,16.537745486385113,0.0359375,0.33125,4.852491255866911,1.2055407963794358,166839,0.032026732980739325,16.040100250626566,16.537745486385113,0.0359375,0.33125,0.005937499999999998,0.30125,4.852491255866911,1.2055407963794358,tracking,True,,False,False,-10.0,0.08906249999999998,30.125,1500,1583,1700,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
261,328454644179841,5.220010143995751,target_lost_or_stale,166840,7642464576234,True,,16.040100250626566,16.336623220801414,0.03125,0.25416666666666665,4.911558439065472,0.9362658274468557,166840,0.018594919005408883,16.040100250626566,16.336623220801414,0.03125,0.25416666666666665,0.0012500000000000011,0.22416666666666665,4.911558439065472,0.9362658274468557,tracking,True,,False,False,-10.0,0.018750000000000017,22.416666666666664,1500,1583,1693,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
262,328454664200058,5.240030360990204,target_lost_or_stale,166841,7642497436265,True,,16.040100250626566,16.161391351334508,0.0265625,0.16041666666666668,4.964200441981702,0.5972553656759234,166841,0.005110898986458778,16.040100250626566,16.161391351334508,0.0265625,0.16041666666666668,0.0,0.13041666666666668,4.964200441981702,0.5972553656759234,tracking,True,,False,False,-10.0,0.0,13.041666666666668,1500,1583,1683,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
263,328454684196316,5.260026619012933,target_lost_or_stale,166841,7642497436265,True,,16.040100250626566,16.161391351334508,0.0265625,0.16041666666666668,4.964200441981702,0.5972553656759234,166841,0.025107157009188086,16.040100250626566,16.161391351334508,0.0265625,0.16041666666666668,0.0,0.13041666666666668,4.964200441981702,0.5972553656759234,tracking,True,,False,False,-10.0,0.0,13.041666666666668,1500,1583,1683,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
264,328454704171108,5.280001411039848,target_lost_or_stale,166842,7642530489225,True,,16.040100250626566,16.059277383273717,0.021875,0.058333333333333334,4.995221702127504,0.21854094946807828,166842,0.011667787039186805,16.040100250626566,16.059277383273717,0.021875,0.058333333333333334,0.0,0.028333333333333335,4.995221702127504,0.21854094946807828,tracking,True,,False,False,-10.0,0.0,2.8333333333333335,1500,1583,1673,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
265,328454724166800,5.299997102993075,target_lost_or_stale,166842,7642530489225,True,,16.040100250626566,16.059277383273717,0.021875,0.058333333333333334,4.995221702127504,0.21854094946807828,166842,0.03166347899241373,16.040100250626566,16.059277383273717,0.021875,0.058333333333333334,0.0,0.028333333333333335,4.995221702127504,0.21854094946807828,tracking,True,,False,False,-10.0,0.0,2.8333333333333335,1500,1583,1673,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
266,328454744196792,5.320027095032856,target_lost_or_stale,166843,7642563764851,True,,16.0,16.012260927177024,0.01875,-0.04583333333333333,4.997048513877014,-0.17177354266452238,166843,0.018180902989115566,16.0,16.012260927177024,0.01875,-0.04583333333333333,0.0,-0.01583333333333333,4.997048513877014,-0.17177354266452238,tracking,True,,False,False,-10.0,0.0,-1.583333333333333,1500,1583,1669,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
267,328454764173579,5.340003882010933,target_lost_or_stale,166844,7642596639943,True,,16.0,16.094292466585788,0.0140625,-0.14375,4.971192057850328,-0.5359566437369886,166844,0.004740261007100344,16.0,16.094292466585788,0.0140625,-0.14375,0.0,-0.11374999999999999,4.971192057850328,-0.5359566437369886,tracking,True,,False,False,-10.0,0.0,-11.374999999999998,1500,1583,1659,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
268,328454784185733,5.360016036021989,target_lost_or_stale,166844,7642596639943,True,,16.0,16.094292466585788,0.0140625,-0.14375,4.971192057850328,-0.5359566437369886,166844,0.02475241501815617,16.0,16.094292466585788,0.0140625,-0.14375,0.0,-0.11374999999999999,4.971192057850328,-0.5359566437369886,tracking,True,,False,False,-10.0,0.0,-11.374999999999998,1500,1583,1659,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
269,328454804164216,5.379994518996682,target_lost_or_stale,166845,7642629733188,True,,16.0,16.231085145485498,0.009375,-0.22708333333333333,4.929024506621789,-0.8394744862840234,166845,0.011289615009445697,16.0,16.231085145485498,0.009375,-0.22708333333333333,0.0,-0.19708333333333333,4.929024506621789,-0.8394744862840234,tracking,True,,False,False,-10.0,0.0,-19.708333333333332,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
270,328454824170099,5.400000402005389,target_lost_or_stale,166845,7642629733188,True,,16.0,16.231085145485498,0.009375,-0.22708333333333333,4.929024506621789,-0.8394744862840234,166845,0.03129549801815301,16.0,16.231085145485498,0.009375,-0.22708333333333333,0.0,-0.19708333333333333,4.929024506621789,-0.8394744862840234,tracking,True,,False,False,-10.0,0.0,-19.708333333333332,1500,1583,1650,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
271,328454844205868,5.420036171039101,target_lost_or_stale,166846,7642663180512,True,,16.0,16.37318692252672,0.0046875,-0.28958333333333336,4.886088437732797,-1.0611973325700919,166846,0.01784861000487581,16.0,16.37318692252672,0.0046875,-0.28958333333333336,0.0,-0.2595833333333334,4.886088437732797,-1.0611973325700919,tracking,True,,False,False,-10.0,0.0,-25.95833333333334,1500,1583,1644,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
272,328454864235001,5.440065303992014,target_lost_or_stale,166847,7642694462891,True,,16.0,16.486376951895767,0.0,-0.33125,4.852491255866911,-1.2055407963794358,166847,0.0044299219734966755,16.0,16.486376951895767,0.0,-0.33125,0.0,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-10.0,0.0,-30.125,1500,1583,1640,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
273,328454884160332,5.45999063499039,target_lost_or_stale,166847,7642694462891,True,,16.0,16.486376951895767,0.0,-0.33125,4.852491255866911,-1.2055407963794358,166847,0.024355252971872687,16.0,16.486376951895767,0.0,-0.33125,0.0,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-10.0,0.0,-30.125,1500,1583,1640,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
274,328454904169166,5.479999469011091,target_lost_or_stale,166848,7642727454087,True,,16.040100250626566,16.564766600098853,-0.0046875,-0.34375,4.841681707881093,-1.2482460653130942,166848,0.010963168984744698,16.040100250626566,16.564766600098853,-0.0046875,-0.34375,0.0,-0.31375,4.841681707881093,-1.2482460653130942,tracking,True,,False,False,-10.0,0.0,-31.374999999999996,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
275,328454924175051,5.5000053539988585,target_lost_or_stale,166848,7642727454087,True,,16.040100250626566,16.564766600098853,-0.0046875,-0.34375,4.841681707881093,-1.2482460653130942,166848,0.030969053972512484,16.040100250626566,16.564766600098853,-0.0046875,-0.34375,0.0,-0.31375,4.841681707881093,-1.2482460653130942,tracking,True,,False,False,-10.0,0.0,-31.374999999999996,1500,1583,1639,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
276,328454944176289,5.520006592036225,target_lost_or_stale,166849,7642760258428,True,,15.619047619047619,16.09451028794384,-0.009375,-0.33125,4.852491255866911,-1.2055407963794358,166849,0.017310836992692202,15.619047619047619,16.09451028794384,-0.009375,-0.33125,0.0,-0.30125,4.852491255866911,-1.2055407963794358,tracking,True,,False,False,-10.0,0.0,-30.125,1500,1583,1640,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
277,328454964198356,5.540028659044765,target_lost_or_stale,166850,7642793673908,True,,16.0,16.390317263555335,-0.0125,-0.29583333333333334,4.881293952363416,-1.083037095680633,166850,0.0040330360061489046,16.0,16.390317263555335,-0.0125,-0.29583333333333334,0.0,-0.26583333333333337,4.881293952363416,-1.083037095680633,tracking,True,,False,False,-10.0,0.0,-26.583333333333336,1500,1583,1644,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
278,328454984194281,5.5600245840032585,target_lost_or_stale,166850,7642793673908,True,,16.0,16.390317263555335,-0.0125,-0.29583333333333334,4.881293952363416,-1.083037095680633,166850,0.024028960964642465,16.0,16.390317263555335,-0.0125,-0.29583333333333334,0.0,-0.26583333333333337,4.881293952363416,-1.083037095680633,tracking,True,,False,False,-10.0,0.0,-26.583333333333336,1500,1583,1644,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
279,328455004173589,5.5800038920133375,target_lost_or_stale,166851,7642826935221,True,,16.0,16.258574660775157,-0.0171875,-0.23958333333333334,4.921184523651603,-0.8842753440936475,166851,0.010574119980446994,16.0,16.258574660775157,-0.0171875,-0.23958333333333334,0.0,-0.20958333333333334,4.921184523651603,-0.8842753440936475,tracking,True,,False,False,-10.0,0.0,-20.958333333333336,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
280,328455024208571,5.600038874021266,target_lost_or_stale,166851,7642826935221,True,,16.0,16.258574660775157,-0.0171875,-0.23958333333333334,4.921184523651603,-0.8842753440936475,166851,0.030609101988375187,16.0,16.258574660775157,-0.0171875,-0.23958333333333334,0.0,-0.20958333333333334,4.921184523651603,-0.8842753440936475,tracking,True,,False,False,-10.0,0.0,-20.958333333333336,1500,1583,1649,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
281,328455044192657,5.620022960007191,target_lost_or_stale,166852,7642859312359,True,,16.0,16.127306036657206,-0.01875,-0.16666666666666666,4.9613893835683385,-0.6201736729460423,166852,0.017077461001463234,16.0,16.127306036657206,-0.01875,-0.16666666666666666,0.0,-0.13666666666666666,4.9613893835683385,-0.6201736729460423,tracking,True,,False,False,-10.0,0.0,-13.666666666666666,1500,1583,1657,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
282,328455064180926,5.64001122902846,target_lost_or_stale,166853,7642892109777,True,,16.0,16.038235563801898,-0.021875,-0.0875,4.989268050012622,-0.3274207157820783,166853,0.0036639710306189954,16.0,16.038235563801898,-0.021875,-0.0875,0.0,-0.057499999999999996,4.989268050012622,-0.3274207157820783,tracking,True,,False,False,-10.0,0.0,-5.75,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
283,328455084171787,5.660002090036869,target_lost_or_stale,166853,7642892109777,True,,16.0,16.038235563801898,-0.021875,-0.0875,4.989268050012622,-0.3274207157820783,166853,0.023654832039028406,16.0,16.038235563801898,-0.021875,-0.0875,0.0,-0.057499999999999996,4.989268050012622,-0.3274207157820783,tracking,True,,False,False,-10.0,0.0,-5.75,1500,1583,1664,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
284,328455104183563,5.680013865989167,target_lost_or_stale,166854,7642925301166,True,,16.0,16.00488206766923,-0.0234375,-0.010416666666666666,4.999847419093939,-0.0390613079616714,166854,0.010200990946032107,16.0,16.00488206766923,-0.0234375,-0.010416666666666666,0.0,0.0,4.999847419093939,-0.0390613079616714,tracking,True,,False,False,-10.0,0.0,0.0,1500,1583,1670,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
285,328455124175498,5.700005800987128,target_lost_or_stale,166854,7642925301166,True,,16.0,16.00488206766923,-0.0234375,-0.010416666666666666,4.999847419093939,-0.0390613079616714,166854,0.030192925943993032,16.0,16.00488206766923,-0.0234375,-0.010416666666666666,0.0,0.0,4.999847419093939,-0.0390613079616714,tracking,True,,False,False,-10.0,0.0,0.0,1500,1583,1670,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
286,328455144178791,5.7200090939877555,target_lost_or_stale,166855,7642958337995,True,,16.0,16.02141145467527,-0.025,0.06041666666666667,4.994874834340055,0.22633026593103375,166855,0.016722227970603853,16.0,16.02141145467527,-0.025,0.06041666666666667,0.0,0.030416666666666668,4.994874834340055,0.22633026593103375,tracking,True,,False,False,-10.0,0.0,3.041666666666667,1500,1583,1673,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
287,328455164173818,5.740004121034872,target_lost_or_stale,166856,7642991178918,True,,16.0,16.069633629924486,-0.028125,0.11875,4.980286875801802,0.44355679987609803,166856,0.003098023997154087,16.0,16.069633629924486,-0.028125,0.11875,0.0,0.08875,4.980286875801802,0.44355679987609803,tracking,True,,False,False,-10.0,0.0,8.875,1500,1583,1679,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
288,328455184178726,5.760009029007051,target_lost_or_stale,166856,7642991178918,True,,16.0,16.069633629924486,-0.028125,0.11875,4.980286875801802,0.44355679987609803,166856,0.02310293196933344,16.0,16.069633629924486,-0.028125,0.11875,0.0,0.08875,4.980286875801802,0.44355679987609803,tracking,True,,False,False,-10.0,0.0,8.875,1500,1583,1679,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
289,328455204178438,5.780008741014171,target_lost_or_stale,166857,7643024192437,True,,15.619047619047619,15.73206368329536,-0.028125,0.15625,4.96601733742006,0.5819551567289133,166857,0.009849193971604109,15.619047619047619,15.73206368329536,-0.028125,0.15625,0.0,0.12625,4.96601733742006,0.5819551567289133,tracking,True,,False,False,-10.0,0.0,12.625,1500,1583,1683,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
290,328455224171203,5.800001505995169,target_lost_or_stale,166857,7643024192437,True,,15.619047619047619,15.73206368329536,-0.028125,0.15625,4.96601733742006,0.5819551567289133,166857,0.029841958952602,15.619047619047619,15.73206368329536,-0.028125,0.15625,0.0,0.12625,4.96601733742006,0.5819551567289133,tracking,True,,False,False,-10.0,0.0,12.625,1500,1583,1683,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
291,328455244171584,5.820001887041144,target_lost_or_stale,166858,7643057282324,True,,15.619047619047619,15.762321389346994,-0.028125,0.17708333333333334,4.956477041954939,0.6582821071346404,166858,0.016416972037404776,15.619047619047619,15.762321389346994,-0.028125,0.17708333333333334,0.0,0.14708333333333334,4.956477041954939,0.6582821071346404,tracking,True,,False,False,-10.0,0.0,14.708333333333334,1500,1583,1685,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
292,328455264173116,5.840003419027198,target_lost_or_stale,166859,7643090316827,True,,15.619047619047619,15.749771497550581,-0.028125,0.16875,4.960429585603169,0.6278043694279012,166859,0.0029560999828390777,15.619047619047619,15.749771497550581,-0.028125,0.16875,0.0,0.13875,4.960429585603169,0.6278043694279012,tracking,True,,False,False,-10.0,0.0,13.875000000000002,1500,1583,1684,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
293,328455284183455,5.860013758006971,target_lost_or_stale,166859,7643090316827,True,,15.619047619047619,15.749771497550581,-0.028125,0.16875,4.960429585603169,0.6278043694279012,166859,0.0229664389626123,15.619047619047619,15.749771497550581,-0.028125,0.16875,0.0,0.13875,4.960429585603169,0.6278043694279012,tracking,True,,False,False,-10.0,0.0,13.875000000000002,1500,1583,1684,1500,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
