sample_index,time_monotonic_ns,elapsed_s,end_reason,observed_frame_id,observed_timestamp_ns,observed_valid,observed_reason,observed_depth_m,observed_slant_range_m,observed_dx_norm,observed_dy_norm,observed_vx_m_s,observed_vy_m_s,control_frame_id,control_estimate_age_s,control_depth_m,control_slant_range_m,control_dx_norm,control_dy_norm,control_dx_deadbanded,control_dy_deadbanded,control_vx_m_s,control_vy_m_s,phase,result_valid,result_reason,exit_requested,completion_latched,pitch_command_deg,yaw_rate_dps,throttle_correction_rc,ch1_roll,ch2_pitch,ch3_throttle,ch4_yaw,ch5_arm,ch6_angle,ch7_aux3,ch8_aux4,trk_pitch_deg,trk_pitch_rate_deg_s,trk_yaw_kp,trk_yaw_max_dps,trk_throttle_kp,trk_throttle_max_rc,trk_deadband,trk_timeout_s,trk_lock_frames,trk_commit_depth_m,trk_commit_s,bf_angle_limit_deg,hover_baseline_rc,bf_yaw_rate_dps
567,326447035397635,11.339990373002365,target_lost_or_stale,106089,5634847206412,True,,10.285714285714285,10.963423942401219,0.0359375,-0.4895833333333333,4.693590966397168,-1.7234279329739604,106089,0.023612922988831997,10.285714285714285,10.963423942401219,0.0359375,-0.4895833333333333,0.005937499999999998,-0.45958333333333334,4.693590966397168,-1.7234279329739604,tracking,True,,False,False,-10.0,0.08906249999999998,-45.958333333333336,1500,1583,1624,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
568,326447055383844,11.359976581996307,target_lost_or_stale,106090,5634880253850,True,,10.285714285714285,10.925179358028958,0.0359375,-0.475,4.710040105794279,-1.6779517876892118,106090,0.010182058031205088,10.285714285714285,10.925179358028958,0.0359375,-0.475,0.005937499999999998,-0.44499999999999995,4.710040105794279,-1.6779517876892118,tracking,True,,False,False,-10.0,0.08906249999999998,-44.49999999999999,1500,1583,1626,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
569,326447075383875,11.379976612981409,target_lost_or_stale,106090,5634880253850,True,,10.285714285714285,10.925179358028958,0.0359375,-0.475,4.710040105794279,-1.6779517876892118,106090,0.030182089016307145,10.285714285714285,10.925179358028958,0.0359375,-0.475,0.005937499999999998,-0.44499999999999995,4.710040105794279,-1.6779517876892118,tracking,True,,False,False,-10.0,0.08906249999999998,-44.49999999999999,1500,1583,1626,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
570,326447095423589,11.400016326981131,target_lost_or_stale,106091,5634913311068,True,,10.223123732251523,10.816507288475396,0.0359375,-0.4583333333333333,4.728432996524334,-1.6253988425552395,106091,0.016775292984675616,10.223123732251523,10.816507288475396,0.0359375,-0.4583333333333333,0.005937499999999998,-0.42833333333333334,4.728432996524334,-1.6253988425552395,tracking,True,,False,False,-10.0,0.08906249999999998,-42.833333333333336,1500,1583,1627,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
571,326447115395838,11.419988575973548,target_lost_or_stale,106092,5634946343565,True,,10.223123732251523,10.775667391750606,0.0359375,-0.44166666666666665,4.746374625946701,-1.5722365948448447,106092,0.003248868975788355,10.223123732251523,10.775667391750606,0.0359375,-0.44166666666666665,0.005937499999999998,-0.4116666666666666,4.746374625946701,-1.5722365948448447,tracking,True,,False,False,-10.0,0.08906249999999998,-41.166666666666664,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
572,326447135396437,11.439989175007213,target_lost_or_stale,106092,5634946343565,True,,10.223123732251523,10.775667391750606,0.0359375,-0.44166666666666665,4.746374625946701,-1.5722365948448447,106092,0.023249468009453267,10.223123732251523,10.775667391750606,0.0359375,-0.44166666666666665,0.005937499999999998,-0.4116666666666666,4.746374625946701,-1.5722365948448447,tracking,True,,False,False,-10.0,0.08906249999999998,-41.166666666666664,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
573,326447155381768,11.459974505996797,target_lost_or_stale,106093,5634979638721,True,,10.223123732251523,10.745932917979607,0.0359375,-0.42916666666666664,4.759523403701059,-1.5319715955662783,106093,0.009846348024439067,10.223123732251523,10.745932917979607,0.0359375,-0.42916666666666664,0.005937499999999998,-0.39916666666666667,4.759523403701059,-1.5319715955662783,tracking,True,,False,False,-10.0,0.08906249999999998,-39.916666666666664,1500,1583,1630,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
574,326447175399464,11.479992201959249,target_lost_or_stale,106093,5634979638721,True,,10.223123732251523,10.745932917979607,0.0359375,-0.42916666666666664,4.759523403701059,-1.5319715955662783,106093,0.029864043986890465,10.223123732251523,10.745932917979607,0.0359375,-0.42916666666666664,0.005937499999999998,-0.39916666666666667,4.759523403701059,-1.5319715955662783,tracking,True,,False,False,-10.0,0.08906249999999998,-39.916666666666664,1500,1583,1630,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
575,326447195454159,11.500046896981075,target_lost_or_stale,106094,5635012558451,True,,10.223123732251523,10.71697308540514,0.0359375,-0.4166666666666667,4.772399890175149,-1.491374965679734,106094,0.016414876969065517,10.223123732251523,10.71697308540514,0.0359375,-0.4166666666666667,0.005937499999999998,-0.3866666666666667,4.772399890175149,-1.491374965679734,tracking,True,,False,False,-10.0,0.08906249999999998,-38.66666666666667,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
576,326447215378079,11.519970816967543,target_lost_or_stale,106095,5635046054693,True,,10.223123732251523,10.698100000107324,0.0359375,-0.4083333333333333,4.780829066152201,-1.4641289015091112,106095,0.0029520989628508687,10.223123732251523,10.698100000107324,0.0359375,-0.4083333333333333,0.005937499999999998,-0.3783333333333333,4.780829066152201,-1.4641289015091112,tracking,True,,False,False,-10.0,0.08906249999999998,-37.83333333333333,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
577,326447235398241,11.539990979013965,target_lost_or_stale,106095,5635046054693,True,,10.223123732251523,10.698100000107324,0.0359375,-0.4083333333333333,4.780829066152201,-1.4641289015091112,106095,0.022972261009272188,10.223123732251523,10.698100000107324,0.0359375,-0.4083333333333333,0.005937499999999998,-0.3783333333333333,4.780829066152201,-1.4641289015091112,tracking,True,,False,False,-10.0,0.08906249999999998,-37.83333333333333,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
578,326447255387739,11.559980476973578,target_lost_or_stale,106096,5635078867393,True,,10.223123732251523,10.688794190383625,0.0359375,-0.4041666666666667,4.784996242073836,-1.4504519858786316,106096,0.00946955499239266,10.223123732251523,10.688794190383625,0.0359375,-0.4041666666666667,0.005937499999999998,-0.37416666666666665,4.784996242073836,-1.4504519858786316,tracking,True,,False,False,-10.0,0.08906249999999998,-37.416666666666664,1500,1583,1633,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
579,326447275406599,11.579999336972833,target_lost_or_stale,106096,5635078867393,True,,10.223123732251523,10.688794190383625,0.0359375,-0.4041666666666667,4.784996242073836,-1.4504519858786316,106096,0.029488414991647005,10.223123732251523,10.688794190383625,0.0359375,-0.4041666666666667,0.005937499999999998,-0.37416666666666665,4.784996242073836,-1.4504519858786316,tracking,True,,False,False,-10.0,0.08906249999999998,-37.416666666666664,1500,1583,1633,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
580,326447295404193,11.599996930977795,target_lost_or_stale,106097,5635111579779,True,,10.223123732251523,10.69343617699454,0.0359375,-0.40625,4.782916635137638,-1.457294912268499,106097,0.01606753800297156,10.223123732251523,10.69343617699454,0.0359375,-0.40625,0.005937499999999998,-0.37625,4.782916635137638,-1.457294912268499,tracking,True,,False,False,-10.0,0.08906249999999998,-37.625,1500,1583,1633,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
581,326447315387024,11.619979762006551,target_lost_or_stale,106098,5635144610611,True,,10.223123732251523,10.703345861942068,0.0375,-0.41041666666666665,4.778733571104113,-1.4709539273554848,106098,0.0025770950014702976,10.223123732251523,10.703345861942068,0.0375,-0.41041666666666665,0.0075,-0.3804166666666666,4.778733571104113,-1.4709539273554848,tracking,True,,False,False,-10.0,0.11249999999999999,-38.041666666666664,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
582,326447335393270,11.639986007998232,target_lost_or_stale,106098,5635144610611,True,,10.223123732251523,10.703345861942068,0.0375,-0.41041666666666665,4.778733571104113,-1.4709539273554848,106098,0.02258334099315107,10.223123732251523,10.703345861942068,0.0375,-0.41041666666666665,0.0075,-0.3804166666666666,4.778733571104113,-1.4709539273554848,tracking,True,,False,False,-10.0,0.11249999999999999,-38.041666666666664,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
583,326447355387603,11.6599803409772,target_lost_or_stale,106099,5635177458962,True,,10.088669950738916,10.571888209125358,0.0375,-0.41458333333333336,4.77451894700959,-1.4845769850857946,106099,0.009116421977523714,10.088669950738916,10.571888209125358,0.0375,-0.41458333333333336,0.0075,-0.3845833333333334,4.77451894700959,-1.4845769850857946,tracking,True,,False,False,-10.0,0.11249999999999999,-38.458333333333336,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
584,326447375387001,11.679979739012197,target_lost_or_stale,106099,5635177458962,True,,10.088669950738916,10.571888209125358,0.0375,-0.41458333333333336,4.77451894700959,-1.4845769850857946,106099,0.029115820012521,10.088669950738916,10.571888209125358,0.0375,-0.41458333333333336,0.0075,-0.3845833333333334,4.77451894700959,-1.4845769850857946,tracking,True,,False,False,-10.0,0.11249999999999999,-38.458333333333336,1500,1583,1632,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
585,326447395396554,11.699989292013925,target_lost_or_stale,106100,5635210801528,True,,9.904761904761905,10.397708257983611,0.0375,-0.42291666666666666,4.76599617473016,-1.5117144116722223,106100,0.015672085050027817,9.904761904761905,10.397708257983611,0.0375,-0.42291666666666666,0.0075,-0.3929166666666667,4.76599617473016,-1.5117144116722223,tracking,True,,False,False,-10.0,0.11249999999999999,-39.29166666666667,1500,1583,1631,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
586,326447415395393,11.719988130964339,target_lost_or_stale,106101,5635243564408,True,,9.904761904761905,10.416579931611686,0.0375,-0.43125,4.757350637329136,-1.5387055967611423,106101,0.002197282970882952,9.904761904761905,10.416579931611686,0.0375,-0.43125,0.0075,-0.40125,4.757350637329136,-1.5387055967611423,tracking,True,,False,False,-10.0,0.11249999999999999,-40.125,1500,1583,1630,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
587,326447435389661,11.739982398983557,target_lost_or_stale,106101,5635243564408,True,,9.904761904761905,10.416579931611686,0.0375,-0.43125,4.757350637329136,-1.5387055967611423,106101,0.02219155099010095,9.904761904761905,10.416579931611686,0.0375,-0.43125,0.0075,-0.40125,4.757350637329136,-1.5387055967611423,tracking,True,,False,False,-10.0,0.11249999999999999,-40.125,1500,1583,1630,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
588,326447455398470,11.759991207974963,target_lost_or_stale,106102,5635276593800,True,,9.904761904761905,10.435784700934715,0.0375,-0.4395833333333333,4.748584663747835,-1.5655490063293642,106102,0.008718913013581187,9.904761904761905,10.435784700934715,0.0375,-0.4395833333333333,0.0075,-0.4095833333333333,4.748584663747835,-1.5655490063293642,tracking,True,,False,False,-10.0,0.11249999999999999,-40.95833333333333,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
589,326447475386254,11.779978992010001,target_lost_or_stale,106102,5635276593800,True,,9.904761904761905,10.435784700934715,0.0375,-0.4395833333333333,4.748584663747835,-1.5655490063293642,106102,0.02870669704861939,9.904761904761905,10.435784700934715,0.0375,-0.4395833333333333,0.0075,-0.4095833333333333,4.748584663747835,-1.5655490063293642,tracking,True,,False,False,-10.0,0.11249999999999999,-40.95833333333333,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
590,326447495410994,11.800003731972538,target_lost_or_stale,106103,5635309488998,True,,9.904761904761905,10.44551142358414,0.0375,-0.44375,4.744157243531767,-1.578914832612916,106103,0.015334645984694362,9.904761904761905,10.44551142358414,0.0375,-0.44375,0.0075,-0.41374999999999995,4.744157243531767,-1.578914832612916,tracking,True,,False,False,-10.0,0.11249999999999999,-41.37499999999999,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
591,326447515396421,11.819989159004763,target_lost_or_stale,106104,5635342558388,True,,9.904761904761905,10.44551142358414,0.0375,-0.44375,4.744157243531767,-1.578914832612916,106104,0.0018441180000081658,9.904761904761905,10.44551142358414,0.0375,-0.44375,0.0075,-0.41374999999999995,4.744157243531767,-1.578914832612916,tracking,True,,False,False,-10.0,0.11249999999999999,-41.37499999999999,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
592,326447535383508,11.839976246003062,target_lost_or_stale,106104,5635342558388,True,,9.904761904761905,10.44551142358414,0.0375,-0.44375,4.744157243531767,-1.578914832612916,106104,0.02183120499830693,9.904761904761905,10.44551142358414,0.0375,-0.44375,0.0075,-0.41374999999999995,4.744157243531767,-1.578914832612916,tracking,True,,False,False,-10.0,0.11249999999999999,-41.37499999999999,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
593,326447555410776,11.86000351398252,target_lost_or_stale,106105,5635375592879,True,,9.904761904761905,10.440637724764386,0.0375,-0.44166666666666665,4.746374625946701,-1.5722365948448447,106105,0.008441206999123096,9.904761904761905,10.440637724764386,0.0375,-0.44166666666666665,0.0075,-0.4116666666666666,4.746374625946701,-1.5722365948448447,tracking,True,,False,False,-10.0,0.11249999999999999,-41.166666666666664,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
594,326447575406122,11.879998860007618,target_lost_or_stale,106105,5635375592879,True,,9.904761904761905,10.440637724764386,0.0375,-0.44166666666666665,4.746374625946701,-1.5722365948448447,106105,0.02843655302422121,9.904761904761905,10.440637724764386,0.0375,-0.44166666666666665,0.0075,-0.4116666666666666,4.746374625946701,-1.5722365948448447,tracking,True,,False,False,-10.0,0.11249999999999999,-41.166666666666664,1500,1583,1629,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
595,326447595397431,11.899990168982185,target_lost_or_stale,106106,5635408881205,True,,9.904761904761905,10.421349967609393,0.0375,-0.43333333333333335,4.755170343654741,-1.5454303616877907,106106,0.015003769018221647,9.904761904761905,10.421349967609393,0.0375,-0.43333333333333335,0.0075,-0.4033333333333333,4.755170343654741,-1.5454303616877907,tracking,True,,False,False,-10.0,0.11249999999999999,-40.33333333333333,1500,1583,1630,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
596,326447615390225,11.919982963008806,target_lost_or_stale,106107,5635441798682,True,,9.777777777777779,10.259798463233713,0.0375,-0.42083333333333334,4.768138467798044,-1.5049437038987579,106107,0.0014812630251981318,9.777777777777779,10.259798463233713,0.0375,-0.42083333333333334,0.0075,-0.39083333333333337,4.768138467798044,-1.5049437038987579,tracking,True,,False,False,-10.0,0.11249999999999999,-39.083333333333336,1500,1583,1631,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
597,326447635409779,11.940002516959794,target_lost_or_stale,106107,5635441798682,True,,9.777777777777779,10.259798463233713,0.0375,-0.42083333333333334,4.768138467798044,-1.5049437038987579,106107,0.021500816976185888,9.777777777777779,10.259798463233713,0.0375,-0.42083333333333334,0.0075,-0.39083333333333337,4.768138467798044,-1.5049437038987579,tracking,True,,False,False,-10.0,0.11249999999999999,-39.083333333333336,1500,1583,1631,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
598,326447655387444,11.959980182000436,target_lost_or_stale,106108,5635474388010,True,,9.777777777777779,10.224258270208452,0.0390625,-0.4041666666666667,4.784996242073836,-1.4504519858786318,106108,0.008073471020907164,9.777777777777779,10.224258270208452,0.0390625,-0.4041666666666667,0.009062500000000001,-0.37416666666666665,4.784996242073836,-1.4504519858786318,tracking,True,,False,False,-10.0,0.13593750000000002,-37.416666666666664,1500,1583,1633,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
599,326447675348069,11.979940806981176,target_lost_or_stale,106108,5635474388010,True,,9.777777777777779,10.224258270208452,0.0390625,-0.4041666666666667,4.784996242073836,-1.4504519858786318,106108,0.028034096001647413,9.777777777777779,10.224258270208452,0.0390625,-0.4041666666666667,0.009062500000000001,-0.37416666666666665,4.784996242073836,-1.4504519858786318,tracking,True,,False,False,-10.0,0.13593750000000002,-37.416666666666664,1500,1583,1633,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
600,326447695408116,12.000000853964593,target_lost_or_stale,106109,5635507489246,True,,9.777777777777779,10.189498970739011,0.0390625,-0.3875,4.801342162727943,-1.3953900660428085,106109,0.014630903955549002,9.777777777777779,10.189498970739011,0.0390625,-0.3875,0.009062500000000001,-0.35750000000000004,4.801342162727943,-1.3953900660428085,tracking,True,,False,False,-10.0,0.13593750000000002,-35.75000000000001,1500,1583,1634,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
601,326447715382223,12.019974961003754,target_lost_or_stale,106110,5635540584742,True,,9.732718894009217,10.105228021924999,0.0390625,-0.36875,4.819096762935554,-1.332781448499364,106110,0.0011711280094459653,9.732718894009217,10.105228021924999,0.0390625,-0.36875,0.009062500000000001,-0.33875,4.819096762935554,-1.332781448499364,tracking,True,,False,False,-10.0,0.13593750000000002,-33.875,1500,1583,1636,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
602,326447735387029,12.039979766996112,target_lost_or_stale,106110,5635540584742,True,,9.732718894009217,10.105228021924999,0.0390625,-0.36875,4.819096762935554,-1.332781448499364,106110,0.021175934001803398,9.732718894009217,10.105228021924999,0.0390625,-0.36875,0.009062500000000001,-0.33875,4.819096762935554,-1.332781448499364,tracking,True,,False,False,-10.0,0.13593750000000002,-33.875,1500,1583,1636,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
603,326447755408159,12.060000896977726,target_lost_or_stale,106111,5635573864300,True,,9.60573476702509,9.938255522892426,0.0390625,-0.35,4.83615482689717,-1.2694906420605072,106111,0.007779147010296583,9.60573476702509,9.938255522892426,0.0390625,-0.35,0.009062500000000001,-0.31999999999999995,4.83615482689717,-1.2694906420605072,tracking,True,,False,False,-10.0,0.13593750000000002,-31.999999999999996,1500,1583,1638,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
604,326447775388916,12.079981654009316,target_lost_or_stale,106111,5635573864300,True,,9.60573476702509,9.938255522892426,0.0390625,-0.35,4.83615482689717,-1.2694906420605072,106111,0.02775990404188633,9.60573476702509,9.938255522892426,0.0390625,-0.35,0.009062500000000001,-0.31999999999999995,4.83615482689717,-1.2694906420605072,tracking,True,,False,False,-10.0,0.13593750000000002,-31.999999999999996,1500,1583,1638,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
605,326447795389895,12.099982632964384,target_lost_or_stale,106112,5635606634534,True,,9.60573476702509,9.908471993767346,0.0390625,-0.3333333333333333,4.850712500726659,-1.2126781251816647,106112,0.014347596967127174,9.60573476702509,9.908471993767346,0.0390625,-0.3333333333333333,0.009062500000000001,-0.30333333333333334,4.850712500726659,-1.2126781251816647,tracking,True,,False,False,-10.0,0.13593750000000002,-30.333333333333336,1500,1583,1640,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
606,326447815403992,12.119996730005369,target_lost_or_stale,106113,5635639703476,True,,9.60573476702509,9.887032449040968,0.0390625,-0.32083333333333336,4.861246187897627,-1.1697373639628663,106113,0.0009254229953512549,9.60573476702509,9.887032449040968,0.0390625,-0.32083333333333336,0.009062500000000001,-0.2908333333333334,4.861246187897627,-1.1697373639628663,tracking,True,,False,False,-10.0,0.13593750000000002,-29.08333333333334,1500,1583,1641,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
607,326447835386221,12.139978958992288,target_lost_or_stale,106113,5635639703476,True,,9.60573476702509,9.887032449040968,0.0390625,-0.32083333333333336,4.861246187897627,-1.1697373639628663,106113,0.02090765198227018,9.60573476702509,9.887032449040968,0.0390625,-0.32083333333333336,0.009062500000000001,-0.2908333333333334,4.861246187897627,-1.1697373639628663,tracking,True,,False,False,-10.0,0.13593750000000002,-29.08333333333334,1500,1583,1641,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
608,326447855475198,12.160067935998086,target_lost_or_stale,106114,5635672521595,True,,9.60573476702509,9.873169889606563,0.0390625,-0.3125,4.868081552839005,-1.1409566139466416,106114,0.007530527014750987,9.60573476702509,9.873169889606563,0.0390625,-0.3125,0.009062500000000001,-0.2825,4.868081552839005,-1.1409566139466416,tracking,True,,False,False,-10.0,0.13593750000000002,-28.249999999999996,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
609,326447875424097,12.180016834987327,target_lost_or_stale,106114,5635672521595,True,,9.60573476702509,9.873169889606563,0.0390625,-0.3125,4.868081552839005,-1.1409566139466416,106114,0.027479426003992558,9.60573476702509,9.873169889606563,0.0390625,-0.3125,0.009062500000000001,-0.2825,4.868081552839005,-1.1409566139466416,tracking,True,,False,False,-10.0,0.13593750000000002,-28.249999999999996,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
610,326447895412985,12.200005722988863,target_lost_or_stale,106115,5635705568971,True,,9.60573476702509,9.866368298727043,0.0390625,-0.30833333333333335,4.871442327525013,-1.1265210382401594,106115,0.014021644019521773,9.60573476702509,9.866368298727043,0.0390625,-0.30833333333333335,0.009062500000000001,-0.2783333333333333,4.871442327525013,-1.1265210382401594,tracking,True,,False,False,-10.0,0.13593750000000002,-27.833333333333332,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
611,326447915394829,12.219987566990312,target_lost_or_stale,106116,5635738534502,True,,9.60573476702509,9.859093625603771,0.0375,-0.30416666666666664,4.874764821477847,-1.1120557248996341,106116,0.0005355710163712502,9.60573476702509,9.859093625603771,0.0375,-0.30416666666666664,0.0075,-0.27416666666666667,4.874764821477847,-1.1120557248996341,tracking,True,,False,False,-10.0,0.11249999999999999,-27.416666666666668,1500,1583,1643,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
612,326447935394652,12.239987389999442,target_lost_or_stale,106116,5635738534502,True,,9.60573476702509,9.859093625603771,0.0375,-0.30416666666666664,4.874764821477847,-1.1120557248996341,106116,0.020535394025500864,9.60573476702509,9.859093625603771,0.0375,-0.30416666666666664,0.0075,-0.27416666666666667,4.874764821477847,-1.1120557248996341,tracking,True,,False,False,-10.0,0.11249999999999999,-27.416666666666668,1500,1583,1643,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
613,326447955416116,12.260008853976615,target_lost_or_stale,106117,5635771125966,True,,9.60573476702509,9.865808898927074,0.0375,-0.30833333333333335,4.871442327525013,-1.1265210382401594,106117,0.007112265971954912,9.60573476702509,9.865808898927074,0.0375,-0.30833333333333335,0.0075,-0.2783333333333333,4.871442327525013,-1.1265210382401594,tracking,True,,False,False,-10.0,0.11249999999999999,-27.833333333333332,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
614,326447975413333,12.280006070970558,target_lost_or_stale,106117,5635771125966,True,,9.60573476702509,9.865808898927074,0.0375,-0.30833333333333335,4.871442327525013,-1.1265210382401594,106117,0.02710948296589777,9.60573476702509,9.865808898927074,0.0375,-0.30833333333333335,0.0075,-0.2783333333333333,4.871442327525013,-1.1265210382401594,tracking,True,,False,False,-10.0,0.11249999999999999,-27.833333333333332,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
615,326447995394067,12.299986805010121,target_lost_or_stale,106118,5635804582149,True,,9.444444444444445,9.706839423934278,0.0375,-0.3125,4.868081552839004,-1.1409566139466418,106118,0.013587188033852726,9.444444444444445,9.706839423934278,0.0375,-0.3125,0.0075,-0.2825,4.868081552839004,-1.1409566139466418,tracking,True,,False,False,-10.0,0.11249999999999999,-28.249999999999996,1500,1583,1642,1501,2000,2000,1000,1000,-10.0,5.0,15.0,20.0,100.0,100.0,0.03,0.25,3,1.0,1.0,60.0,1660,67.0
