time_monotonic_ns,state,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8
531999979219578,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
531999999301678,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000019382491,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000039470087,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000059570900,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000079677730,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000099787096,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000119894264,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000140025603,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000160115758,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000180215455,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000200328334,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000220414743,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000240501471,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000260583881,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000280685065,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000300794249,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000320880889,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000340968683,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000361026520,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000381167398,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000401280641,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000421396091,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000441509171,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000461621311,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000481733699,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000501850896,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000521976209,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000542077153,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000562175006,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000582263432,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000602380854,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000622497715,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000642624188,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000662761313,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000682882712,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000703026492,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000723084107,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000743313977,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000763440589,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000783557871,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000803663953,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000823785407,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000843880849,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000864010322,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000884098531,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000904219158,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000924309417,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000944436147,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000964561058,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532000984673712,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001004797492,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001024919609,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001045066372,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001065157758,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001085247710,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001105376214,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001125500747,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001145613908,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001165717911,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001185824808,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001205933113,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001226117962,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001246215417,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001266329150,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001286439217,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001306552478,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001326676942,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001346805406,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001366933642,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001387108813,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001407245192,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001427341328,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001447453447,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001467553221,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001487684995,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001507810825,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001527934309,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001548077773,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001568168777,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001588293642,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001608420374,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001628545920,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001648686926,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001668801720,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001688930720,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001709057981,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001729149849,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001749251064,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001769353732,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001789470533,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001809560291,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001829700191,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001849810483,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001869900424,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001890005838,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001910113485,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001930201887,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001950289888,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001970395441,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532001990503147,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002010611913,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002030722975,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002050810685,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002070920282,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002091040437,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002111179642,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002131267458,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002151373282,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002171482912,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002191592074,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002211677952,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002231786104,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002251898570,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002272024561,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002292111834,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002312212113,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002332329248,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002352440615,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002372552210,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002392682081,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002412824735,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002432951528,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002453066125,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002473152521,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002493234985,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002513338558,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002533449461,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002553556307,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002573659487,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002593766067,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002613864474,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002633978781,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002654096849,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002674247266,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002694369030,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002714482670,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002734597769,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002754813542,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002775015785,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002795139678,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002815292376,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002835431283,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002855561093,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002875673823,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002895785616,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002915898307,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002936033396,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002956140876,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002976238968,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532002996329295,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003016439192,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003036551021,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003056662380,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003076774596,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003096889959,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003117017251,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003137108049,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003157211472,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003177309366,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003197434272,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003217545994,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003237657399,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003257768617,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003277877791,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003297967479,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003318031720,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003338131288,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003358220790,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003378354278,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003398457943,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003418586409,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003438703903,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003458816992,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003478947998,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003499089347,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003519188324,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003539278326,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003559388891,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003579512336,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003599635777,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003619731462,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003639844117,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003659958509,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003680049390,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003700138257,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003720226976,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003740353511,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003760496147,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003780618640,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003800719764,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003820874794,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003840997839,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003861092022,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003881183542,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003901274099,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003921365633,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003941478090,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003961594821,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532003981707363,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004001822026,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004021947698,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004042044151,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004062184646,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004082273485,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004102384303,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004122492532,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004142600672,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004162708444,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004182815044,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004202923253,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004223034505,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004243141815,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004263285880,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004283401711,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004303512902,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004323599772,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004343712359,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004363822832,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004383946466,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004404092018,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004424200811,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004444314942,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004464461023,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004484580873,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004504703533,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004524811697,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004544929572,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004565068319,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004585160233,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004605250554,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004625357161,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004645468724,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004665575285,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004685716797,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004705874437,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004726025549,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004746137112,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004766260671,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004786382853,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004806508265,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004826622620,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004846736854,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004866841520,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004886979633,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004907118349,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004927210113,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004947340548,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004967452374,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532004987586312,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005007699013,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005027810408,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005047921247,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005068054175,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005088156696,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005108252523,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005128345194,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005148456501,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005168546818,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005188658652,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005208769027,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005228886478,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005249016326,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005269100394,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005289189816,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005309287178,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005329404655,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005349493108,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005369585139,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005389674538,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005409788656,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005429890383,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005449980204,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005470087041,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005490182225,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005510297291,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005530413232,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005550524837,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005570637528,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005590741475,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005610852439,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005630976408,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005651082334,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005671172804,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005691263136,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005711387276,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005731523804,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005751632633,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005771753156,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005791860997,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005811967071,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005832052574,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005852140157,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005872223591,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005892323553,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005912408715,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005932511619,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005952628608,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005972783414,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532005992898982,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006013013092,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006033102107,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006053195200,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006073288392,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006093404092,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006113521508,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006133617891,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006153748822,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006173849170,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006193959399,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006214025101,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006234114552,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006254199580,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006274286272,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006294376480,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006314465564,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006334570594,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006354697761,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006374814786,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006394927287,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006415024124,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006435141376,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006455259327,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006475381646,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006495494616,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006515603928,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006535712324,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006555836275,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006575954067,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006596062801,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006616153527,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006636243939,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006656334155,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006676447676,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006696578394,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006716719611,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006736851785,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006756986633,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006777100904,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006797240130,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006817372666,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006837500151,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006857620498,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006877734267,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006897876544,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006917989144,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006938126968,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006958217870,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006978325918,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532006998446978,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007018559622,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007038668702,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007058784766,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007078920953,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007099036504,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007119131866,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007139223269,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007159314810,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007179430337,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007199550818,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007219666835,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007239778844,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007259925249,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007280038544,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007300134387,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007320258842,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007340395177,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007360525907,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007380655966,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007400792163,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007420935060,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007441105462,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007461201594,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007481295887,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007501415754,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007521533687,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007541648272,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007561747046,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007581848601,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007602010096,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007622106810,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007642196222,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007662285602,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007682429262,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007702560738,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007722670557,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007742769131,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007762891004,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007783016850,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007803121112,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007823216047,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007843341870,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007863466425,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007883572378,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007903683958,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007923800794,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007943927388,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
532007964065020,IDLE,1000,1000,1000,1000,1000,1000,1000,1000
