local_time,elapsed_s,sample_source,phase,state,state_id,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,vertical_speed_setpoint_m_s,vertical_speed_error_m_s,roll_deg,pitch_deg,yaw_deg,joystick_throttle_pwm,output_throttle_pwm,output_correction_pwm,output_saturated,output_roll_pwm,output_pitch_pwm,output_yaw_pwm,target_distance_m,visual_found,visual_locked,visual_frame_id,visual_age_s,visual_error_x,visual_error_y,observation_valid,observation_reason_code,observation_reason,acquisition_count,glide_phase_code,glide_phase,TAKEOFF_ALT,TAKEOFF_RATE,ALT_KP,ALT_KI,ALT_KD,ALT_OUT_LIMIT,HOV_BASELINE,GLIDE_PITCH_FF,GLIDE_PITCH_MAX,GLIDE_VX_KP,GLIDE_VX_KI,GLIDE_VY_KP,GLIDE_VY_KI,GLIDE_VY_OUT,GLIDE_YAW_KP,GLIDE_YAW_MAX,GLIDE_YAW_DB,GLIDE_CENTER_KY,GLIDE_DEPTH_EMA
2026-08-12T15:06:11.736+03:00,4.790495,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1665,5,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.833+03:00,4.887515,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1668,8,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:11.935+03:00,4.989720,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1671,11,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.022+03:00,5.076656,GLOBAL_POSITION_INT,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1671,11,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.022+03:00,5.076841,RC_CHANNELS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1671,11,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.033+03:00,5.087296,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1674,14,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.135+03:00,5.189447,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1677,17,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.237+03:00,5.291549,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1680,20,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.334+03:00,5.388585,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1683,23,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.436+03:00,5.490727,V2_CHANNEL_STATUS,Requesting automatic takeoff from MANUAL,MANUAL,1,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1686,26,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.523+03:00,5.577766,GLOBAL_POSITION_INT,Requesting automatic takeoff from MANUAL,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1686,26,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.523+03:00,5.577949,RC_CHANNELS,Requesting automatic takeoff from MANUAL,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1686,26,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.534+03:00,5.588528,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1689,29,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.637+03:00,5.691158,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1692,32,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.734+03:00,5.788412,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1683,23,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.836+03:00,5.890671,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1686,26,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:12.938+03:00,5.992679,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.0,-0.0,,,0.0,0.0,0.0,1000,1688,28,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.025+03:00,6.079583,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1688,28,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.025+03:00,6.079808,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1688,28,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.036+03:00,6.090194,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1684,24,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.138+03:00,6.192273,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1686,26,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.235+03:00,6.289294,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1679,19,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.337+03:00,6.391320,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1679,19,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.439+03:00,6.493538,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.14,0.26,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.526+03:00,6.580636,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.526+03:00,6.580846,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.537+03:00,6.591175,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1683,23,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.639+03:00,6.693271,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1680,20,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.736+03:00,6.790343,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1684,24,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.838+03:00,6.892230,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1675,15,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:13.940+03:00,6.994277,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.49,1.17,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.022+03:00,7.076413,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.022+03:00,7.076611,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1681,21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.038+03:00,7.092027,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1684,24,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.140+03:00,7.194140,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1671,11,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.237+03:00,7.291101,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1671,11,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.339+03:00,7.393142,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1682,22,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.441+03:00,7.495196,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,0.89,1.89,,,0.0,0.0,0.0,1000,1643,-17,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.522+03:00,7.576908,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1643,-17,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.523+03:00,7.577111,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1643,-17,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.538+03:00,7.592518,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1675,15,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.640+03:00,7.694846,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1666,6,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.737+03:00,7.791798,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1662,2,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.839+03:00,7.893799,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1659,-1,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:14.941+03:00,7.995854,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,1.59,2.88,,,0.0,0.0,0.0,1000,1644,-16,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.023+03:00,8.077589,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1644,-16,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.023+03:00,8.077787,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1644,-16,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.039+03:00,8.093331,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1669,9,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.141+03:00,8.195390,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1664,4,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.238+03:00,8.292410,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1664,4,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.340+03:00,8.394490,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1668,8,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.442+03:00,8.496612,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,2.43,3.63,,,0.0,0.0,0.0,1000,1651,-9,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.524+03:00,8.578430,GLOBAL_POSITION_INT,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1651,-9,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.524+03:00,8.578629,RC_CHANNELS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1651,-9,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.540+03:00,8.594063,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1626,-34,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.642+03:00,8.696561,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1626,-34,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.739+03:00,8.793606,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1639,-21,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.841+03:00,8.895830,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1631,-29,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
2026-08-12T15:06:15.943+03:00,8.997927,V2_CHANNEL_STATUS,Waiting for automatic takeoff to enter ALT_HOLD,TAKEOFF,5,1,,3.24,4.06,,,0.0,0.0,0.0,1000,1648,-12,0,1500,1500,1500,,,,,,,,,,unknown,,,unknown,5.0,1.5,20.0,0.0,35.0,150.0,1660,-35.0,25.0,2.0,0.10000000149011612,12.0,0.0,100.0,12.0,8.0,0.019999999552965164,0.5,0.3499999940395355
