local_time,elapsed_s,sample_source,phase,state,armed,altitude_setpoint_m,altitude_m,vertical_speed_m_s,roll_deg,pitch_deg,yaw_deg,joystick_roll_pwm,joystick_pitch_pwm,joystick_throttle_pwm,joystick_yaw_pwm,output_roll_pwm,output_pitch_pwm,output_throttle_pwm,output_yaw_pwm,altitude_error_m,pitch_target_deg,pitch_error_deg
2026-08-06T16:58:39.232+03:00,28.817500,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,-0.08006727829654596,0.0,-6.599999842152274,356.9999996891463,1500,1386,1500,1500,1500,1386,1660,1500,0.0,-10.0,-3.4000001578477264
2026-08-06T16:58:39.237+03:00,28.822817,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,-0.08006727829654596,0.0,-6.599999842152274,356.9999996891463,1500,1386,1500,1500,1500,1386,1660,1500,0.0,-10.0,-3.4000001578477264
2026-08-06T16:58:39.263+03:00,28.848655,GLOBAL_POSITION_INT,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-6.599999842152274,356.9999996891463,1500,1386,1500,1500,1500,1386,1660,1500,0.0,-10.0,-3.4000001578477264
2026-08-06T16:58:39.263+03:00,28.848788,ATTITUDE,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1386,1500,1500,1500,1386,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.264+03:00,28.848900,RC_CHANNELS,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1386,1500,1500,1500,1386,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.289+03:00,28.874733,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1386,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.331+03:00,28.915927,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.336+03:00,28.921322,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.387+03:00,28.972650,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.433+03:00,29.018746,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.439+03:00,29.024086,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.490+03:00,29.075368,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.531+03:00,29.116319,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.536+03:00,29.121688,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.588+03:00,29.173140,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.634+03:00,29.219425,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.639+03:00,29.224856,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.691+03:00,29.276119,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.732+03:00,29.317230,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.737+03:00,29.322675,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.763+03:00,29.348383,GLOBAL_POSITION_INT,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.799999848349367,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.200000151650633
2026-08-06T16:58:39.763+03:00,29.348490,ATTITUDE,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.763+03:00,29.348595,RC_CHANNELS,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1383,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.789+03:00,29.374638,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1383,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.830+03:00,29.415827,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.841+03:00,29.426438,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.887+03:00,29.472758,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.934+03:00,29.518889,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.939+03:00,29.524280,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:39.990+03:00,29.575585,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.031+03:00,29.616535,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.042+03:00,29.627023,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.088+03:00,29.673147,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.134+03:00,29.719359,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.139+03:00,29.724735,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.191+03:00,29.776228,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.232+03:00,29.817214,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.242+03:00,29.827785,V2_EXTENSION,Starting forward pitch hold target=-10.0 deg duration=10.0 s,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1381,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.263+03:00,29.848401,GLOBAL_POSITION_INT,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.263+03:00,29.848505,ATTITUDE,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.263+03:00,29.848640,RC_CHANNELS,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.289+03:00,29.874849,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1381,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.336+03:00,29.921179,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.341+03:00,29.926644,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.393+03:00,29.977932,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.434+03:00,30.018913,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.439+03:00,30.024285,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.490+03:00,30.075620,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.531+03:00,30.116603,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.542+03:00,30.127046,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.593+03:00,30.178325,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.634+03:00,30.219357,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.639+03:00,30.224704,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.691+03:00,30.275983,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1660,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.732+03:00,30.316994,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.742+03:00,30.327803,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.0,0.0,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,0.0,-10.0,-4.799999826837696
2026-08-06T16:58:40.763+03:00,30.348616,GLOBAL_POSITION_INT,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,-5.200000173162304,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-4.799999826837696
2026-08-06T16:58:40.763+03:00,30.348818,ATTITUDE,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.764+03:00,30.348979,RC_CHANNELS,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.795+03:00,30.379926,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.836+03:00,30.421195,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.841+03:00,30.426708,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.893+03:00,30.478136,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1655,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.934+03:00,30.519259,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.944+03:00,30.529768,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:40.991+03:00,30.576028,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.037+03:00,30.622152,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.042+03:00,30.627680,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.094+03:00,30.679033,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.135+03:00,30.720059,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.145+03:00,30.730508,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.191+03:00,30.776807,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.232+03:00,30.817780,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.243+03:00,30.828364,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.03,0.059980715599223376,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.02999999999999936,-10.0,-12.300000035544208
2026-08-06T16:58:41.264+03:00,30.849018,GLOBAL_POSITION_INT,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,2.300000035544209,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.08000000000000007,-10.0,-12.300000035544208
2026-08-06T16:58:41.264+03:00,30.849153,ATTITUDE,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.264+03:00,30.849279,RC_CHANNELS,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.295+03:00,30.880316,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1656,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.336+03:00,30.921502,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1657,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.347+03:00,30.932043,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1657,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.393+03:00,30.978469,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1657,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.434+03:00,31.019498,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.445+03:00,31.029993,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.496+03:00,31.081287,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.537+03:00,31.122260,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.547+03:00,31.132739,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.594+03:00,31.179037,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1654,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.635+03:00,31.220017,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1651,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.645+03:00,31.230448,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1651,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.696+03:00,31.281673,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1651,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.737+03:00,31.322646,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.748+03:00,31.333088,V2_EXTENSION,Centering pitch and waiting for attitude recovery,7,1,10.0,10.08,0.09991640713378236,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.08000000000000007,-10.0,-8.600000010844914
2026-08-06T16:58:41.768+03:00,31.353652,GLOBAL_POSITION_INT,Centering pitch and waiting for attitude recovery,7,1,10.0,10.15,0.13871321411598134,0.0,-1.3999999891550865,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.15000000000000036,-10.0,-8.600000010844914
2026-08-06T16:58:41.768+03:00,31.353788,ATTITUDE,Centering pitch and waiting for attitude recovery,7,1,10.0,10.15,0.13871321411598134,0.0,-2.200000089679699,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.15000000000000036,-10.0,-7.799999910320301
2026-08-06T16:58:41.769+03:00,31.353921,RC_CHANNELS,Centering pitch and waiting for attitude recovery,7,1,10.0,10.15,0.13871321411598134,0.0,-2.200000089679699,356.9999996891463,1500,1500,1500,1500,1500,1500,1653,1500,-0.15000000000000036,-10.0,-7.799999910320301
2026-08-06T16:58:41.795+03:00,31.379965,V2_EXTENSION,Switching to MANUAL and controlling descent at 0.50 m/s,7,1,10.0,10.15,0.13871321411598134,0.0,-2.200000089679699,356.9999996891463,1500,1500,1635,1500,1500,1500,1653,1500,-0.15000000000000036,-10.0,-7.799999910320301
2026-08-06T16:58:41.836+03:00,31.421119,V2_EXTENSION,Switching to MANUAL and controlling descent at 0.50 m/s,7,1,10.0,10.15,0.13871321411598134,0.0,-2.200000089679699,356.9999996891463,1500,1500,1635,1500,1500,1500,1635,1500,-0.15000000000000036,-10.0,-7.799999910320301
2026-08-06T16:58:41.846+03:00,31.431591,V2_EXTENSION,Switching to MANUAL and controlling descent at 0.50 m/s,7,1,10.0,10.15,0.13871321411598134,0.0,-2.200000089679699,356.9999996891463,1500,1500,1635,1500,1500,1500,1635,1500,-0.15000000000000036,-10.0,-7.799999910320301
